"mouse_symbol","human_symbol","CellAge_effect","ortholog_name","input_number","input_ensg","ensg_number","ortholog_ensg","description","n_mouse_orthologs","n_human_inputs","score_type","gene_id","source"
"Braf","BRAF","Induces","Braf",81,"ENSG00000157764","81.1.1","ENSMUSG00000002413","Braf transforming gene [Source:MGI Symbol;Acc:MGI:88190]",1,1,"CellAge_induces","G10090_7891","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_4W_standardized.csv"
"Brca1","BRCA1","Inhibits","Brca1",82,"ENSG00000012048","82.1.1","ENSMUSG00000017146","breast cancer 1, early onset [Source:MGI Symbol;Acc:MGI:104537]",1,1,"CellAge_inhibits","G10090_10144","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1D_1W_volcano_source_data.csv"
"Brd4","BRD4","Inhibits","Brd4",83,"ENSG00000141867","83.1.1","ENSMUSG00000024002","bromodomain containing 4 [Source:MGI Symbol;Acc:MGI:1888520]",1,1,"CellAge_inhibits","G10090_68","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1D_1W_volcano_source_data.csv"
"Brd7","BRD7","Induces","Brd7",84,"ENSG00000166164","84.1.1","ENSMUSG00000031660","bromodomain containing 7 [Source:MGI Symbol;Acc:MGI:1349766]",1,1,"CellAge_induces","G10090_3314","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_st_gene_id_entrez_symbol_map.csv"
"Brip1","BRIP1","Inhibits","Brip1",85,"ENSG00000136492","85.1.1","ENSMUSG00000034329","BRCA1 interacting protein C-terminal helicase 1 [Source:MGI Symbol;Acc:MGI:2442836]",1,1,"CellAge_inhibits","G10090_10806","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1E_4W_volcano_source_data.csv"
"Btg1","BTG1","Induces","Btg1",86,"ENSG00000133639","86.1.1","ENSMUSG00000036478","BTG anti-proliferation factor 1 [Source:MGI Symbol;Acc:MGI:88215]",1,1,"CellAge_induces","G10090_21258","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_st_gene_id_entrez_symbol_map.csv"
"Btg2","BTG2","Induces","Btg2",87,"ENSG00000159388","87.1.1","ENSMUSG00000020423","BTG anti-proliferation factor 2 [Source:MGI Symbol;Acc:MGI:108384]",1,1,"CellAge_induces","G10090_30478","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_1W_standardized.csv"
"Btg3","BTG3","Inhibits","Btg3",88,"ENSG00000154640","88.1.1","ENSMUSG00000022863","BTG anti-proliferation factor 3 [Source:MGI Symbol;Acc:MGI:109532]",1,1,"CellAge_inhibits","G10090_29130","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1D_1W_volcano_source_data.csv"
"Bub1","BUB1","Inhibits","Bub1",89,"ENSG00000169679","89.1.1","ENSMUSG00000027379","BUB1, mitotic checkpoint serine/threonine kinase [Source:MGI Symbol;Acc:MGI:1100510]",1,1,"CellAge_inhibits","G10090_20518","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_persistent_up_genes.csv"
"Bub1b","BUB1B","Inhibits","Bub1b",90,"ENSG00000156970","90.1.1","ENSMUSG00000040084","BUB1B, mitotic checkpoint serine/threonine kinase [Source:MGI Symbol;Acc:MGI:1333889]",1,1,"CellAge_inhibits","G10090_14013","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_count_matrix.xlsx"
"Calr","CALR","Inhibits","Calr",91,"ENSG00000179218","91.1.1","ENSMUSG00000003814","calreticulin [Source:MGI Symbol;Acc:MGI:88252]",1,1,"CellAge_inhibits","G10090_16568","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1D_1W_volcano_source_data.csv"
"Capns1","CAPNS1","Induces","Capns1",92,"ENSG00000126247","92.1.1","ENSMUSG00000001794","calpain, small subunit 1 [Source:MGI Symbol;Acc:MGI:88266]",1,1,"CellAge_induces","G10090_20951","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_1W_standardized.csv"
"Carf","CARF","Induces","Carf",93,"ENSG00000138380","93.1.1","ENSMUSG00000026017","calcium response factor [Source:MGI Symbol;Acc:MGI:2182269]",1,1,"CellAge_induces","G10090_5361","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_fpkm_matrix.xlsx"
"Carm1","CARM1","Inhibits","Carm1",94,"ENSG00000142453","94.1.1","ENSMUSG00000032185","coactivator-associated arginine methyltransferase 1 [Source:MGI Symbol;Acc:MGI:1913208]",1,1,"CellAge_inhibits","G10090_968","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_4W_standardized.csv"
"Casp2","CASP2","Induces","Casp2",95,"ENSG00000106144","95.1.1","ENSMUSG00000029863","caspase 2 [Source:MGI Symbol;Acc:MGI:97295]",1,1,"CellAge_induces","G10090_2483","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_fpkm_matrix.xlsx"
"Cav1","CAV1","Induces","Cav1",96,"ENSG00000105974","96.1.1","ENSMUSG00000007655","caveolin 1, caveolae protein [Source:MGI Symbol;Acc:MGI:102709]",1,1,"CellAge_induces","G10090_11740","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_1W_standardized.csv"
"Cavin1","CAVIN1","Induces","Cavin1",97,"ENSG00000177469","97.1.1","ENSMUSG00000004044","caveolae associated 1 [Source:MGI Symbol;Acc:MGI:1277968]",1,1,"CellAge_induces","G10090_27037","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_st_gene_id_entrez_symbol_map.csv"
"Cbs","CBS","Inhibits","Cbs",98,"ENSG00000160200","98.1.1","ENSMUSG00000024039","cystathionine beta-synthase [Source:MGI Symbol;Acc:MGI:88285]",1,1,"CellAge_inhibits","G10090_1484","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step08_logFC_scatter/step08_Figure2B_shared_strict_logFC_scatter_source_data.csv"
"Cbx5","CBX5","Inhibits","Cbx5",99,"ENSG00000094916","99.1.1","ENSMUSG00000009575","chromobox 5 [Source:MGI Symbol;Acc:MGI:109372]",1,1,"CellAge_inhibits","G10090_15300","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_count_matrix.xlsx"
"Cbx7","CBX7","Inhibits","Cbx7",100,"ENSG00000100307","100.1.1","ENSMUSG00000053411","chromobox 7 [Source:MGI Symbol;Acc:MGI:1196439]",1,1,"CellAge_inhibits","G10090_17169","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_1W_standardized.csv"
"Cbx8","CBX8","Inhibits","Cbx8",101,"ENSG00000141570","101.1.1","ENSMUSG00000025578","chromobox 8 [Source:MGI Symbol;Acc:MGI:1353589]",1,1,"CellAge_inhibits","G10090_18295","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_1W_standardized.csv"
"Ccl2","CCL2","Induces","Ccl2",102,"ENSG00000108691","102.1.1","ENSMUSG00000035385","C-C motif chemokine ligand 2 [Source:MGI Symbol;Acc:MGI:98259]",1,1,"CellAge_induces","G10090_18998","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_4W_standardized.csv"
"Ccn2","CCN2","Induces","Ccn2",103,"ENSG00000118523","103.1.1","ENSMUSG00000019997","cellular communication network factor 2 [Source:MGI Symbol;Acc:MGI:95537]",1,1,"CellAge_induces","G10090_11111","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_strict_DEG_structure_gene_table.csv"
"Ccn6","CCN6","Induces","Ccn6",104,"ENSG00000112761","104.1.1","ENSMUSG00000062074","cellular communication network factor 6 [Source:MGI Symbol;Acc:MGI:2685581]",1,1,"CellAge_induces","G10090_17937","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_st_gene_id_entrez_symbol_map.csv"
"Ccna2","CCNA2","Inhibits","Ccna2",105,"ENSG00000145386","105.1.1","ENSMUSG00000027715","cyclin A2 [Source:MGI Symbol;Acc:MGI:108069]",1,1,"CellAge_inhibits","G10090_11692","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_4W_standardized.csv"
"Ccnb1","CCNB1","Inhibits","Ccnb1",106,"ENSG00000134057","106.1.1","ENSMUSG00000041431","cyclin B1 [Source:MGI Symbol;Acc:MGI:88302]",1,1,"CellAge_inhibits","G10090_34007","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_persistent_up_genes.csv"
"Ccnd1","CCND1","Induces","Ccnd1",107,"ENSG00000110092","107.1.1","ENSMUSG00000070348","cyclin D1 [Source:MGI Symbol;Acc:MGI:88313]",1,1,"CellAge_induces","G10090_1426","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_4W_standardized.csv"
"Ccnd3","CCND3","Inhibits","Ccnd3",108,"ENSG00000112576","108.1.1","ENSMUSG00000034165","cyclin D3 [Source:MGI Symbol;Acc:MGI:88315]",1,1,"CellAge_inhibits","G10090_20361","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_count_matrix.xlsx"
"Cd28","CD28","Inhibits","Cd28",109,"ENSG00000178562","109.1.1","ENSMUSG00000026012","CD28 antigen [Source:MGI Symbol;Acc:MGI:88327]",1,1,"CellAge_inhibits","G10090_24158","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_1W_standardized.csv"
"Cd34","CD34","Induces","Cd34",110,"ENSG00000174059","110.1.1","ENSMUSG00000016494","CD34 antigen [Source:MGI Symbol;Acc:MGI:88329]",1,1,"CellAge_induces","G10090_12400","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1E_4W_volcano_source_data.csv"
"Cd40lg","CD40LG","Unclear","Cd40lg",111,"ENSG00000102245","111.1.1","ENSMUSG00000031132","CD40 ligand [Source:MGI Symbol;Acc:MGI:88337]",1,1,"CellAge_all_only","G10090_29464","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_fpkm_matrix.xlsx"
"Cd82","CD82","Induces","Cd82",112,"ENSG00000085117","112.1.1","ENSMUSG00000027215","CD82 antigen [Source:MGI Symbol;Acc:MGI:104651]",1,1,"CellAge_induces","G10090_7573","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_count_matrix.xlsx"
"Cdc25a","CDC25A","Inhibits","Cdc25a",113,"ENSG00000164045","113.1.1","ENSMUSG00000032477","cell division cycle 25A [Source:MGI Symbol;Acc:MGI:103198]",1,1,"CellAge_inhibits","G10090_9704","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_4W_standardized.csv"
"Cdc45","CDC45","Inhibits","Cdc45",114,"ENSG00000093009","114.1.1","ENSMUSG00000000028","cell division cycle 45 [Source:MGI Symbol;Acc:MGI:1338073]",1,1,"CellAge_inhibits","G10090_10450","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1E_4W_volcano_source_data.csv"
"Cdc6","CDC6","Induces","Cdc6",115,"ENSG00000094804","115.1.1","ENSMUSG00000017499","cell division cycle 6 [Source:MGI Symbol;Acc:MGI:1345150]",1,1,"CellAge_induces","G10090_9354","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_count_matrix.xlsx"
"Cdc7","CDC7","Inhibits","Cdc7",116,"ENSG00000097046","116.1.1","ENSMUSG00000029283","cell division cycle 7 [Source:MGI Symbol;Acc:MGI:1309511]",1,1,"CellAge_inhibits","G10090_9920","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_count_matrix.xlsx"
"Cdca2","CDCA2","Inhibits","Cdca2",117,"ENSG00000184661","117.1.1","ENSMUSG00000048922","cell division cycle associated 2 [Source:MGI Symbol;Acc:MGI:1919787]",1,1,"CellAge_inhibits","G10090_20349","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_fpkm_matrix.xlsx"
"Cdca4","CDCA4","Inhibits","Cdca4",118,"ENSG00000170779","118.1.1","ENSMUSG00000047832","cell division cycle associated 4 [Source:MGI Symbol;Acc:MGI:1919213]",1,1,"CellAge_inhibits","G10090_7334","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1D_1W_volcano_source_data.csv"
"Cdh1","CDH1","Inhibits","Cdh1",119,"ENSG00000039068","119.1.1","ENSMUSG00000000303","cadherin 1 [Source:MGI Symbol;Acc:MGI:88354]",1,1,"CellAge_inhibits","G10090_4479","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_fpkm_matrix.xlsx"
"Cdk1","CDK1","Inhibits","Cdk1",120,"ENSG00000170312","120.1.1","ENSMUSG00000019942","cyclin dependent kinase 1 [Source:MGI Symbol;Acc:MGI:88351]",1,1,"CellAge_inhibits","G10090_21458","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_persistent_up_genes.csv"
"Cdk18","CDK18","Induces","Cdk18",121,"ENSG00000117266","121.1.1","ENSMUSG00000026437","cyclin dependent kinase 18 [Source:MGI Symbol;Acc:MGI:97518]",1,1,"CellAge_induces","G10090_14496","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_st_gene_id_entrez_symbol_map.csv"
"Cdk2","CDK2","Inhibits","Cdk2",122,"ENSG00000123374","122.1.1","ENSMUSG00000025358","cyclin dependent kinase 2 [Source:MGI Symbol;Acc:MGI:104772]",1,1,"CellAge_inhibits","G10090_23463","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_1W_standardized.csv"
"Cdk4","CDK4","Inhibits","Cdk4",124,"ENSG00000135446","124.1.1","ENSMUSG00000006728","cyclin dependent kinase 4 [Source:MGI Symbol;Acc:MGI:88357]",1,1,"CellAge_inhibits","G10090_16413","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_st_gene_id_entrez_symbol_map.csv"
"Cdk5","CDK5","Induces","Cdk5",125,"ENSG00000164885","125.1.1","ENSMUSG00000028969","cyclin dependent kinase 5 [Source:MGI Symbol;Acc:MGI:101765]",1,1,"CellAge_induces","G10090_9769","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_st_gene_id_entrez_symbol_map.csv"
"Cdk5r1","CDK5R1","Induces","Cdk5r1",126,"ENSG00000176749","126.1.1","ENSMUSG00000048895","cyclin dependent kinase 5, regulatory subunit 1 [Source:MGI Symbol;Acc:MGI:101764]",1,1,"CellAge_induces","G10090_33111","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1D_1W_volcano_source_data.csv"
"Cdk6","CDK6","Inhibits","Cdk6",127,"ENSG00000105810","127.1.1","ENSMUSG00000040274","cyclin dependent kinase 6 [Source:MGI Symbol;Acc:MGI:1277162]",1,1,"CellAge_inhibits","G10090_30726","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_strict_DEG_structure_gene_table.csv"
"Cdkn1a","CDKN1A","Induces","Cdkn1a",128,"ENSG00000124762","128.1.1","ENSMUSG00000023067","cyclin dependent kinase inhibitor 1A [Source:MGI Symbol;Acc:MGI:104556]",1,1,"CellAge_induces","G10090_30068","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1E_4W_volcano_source_data.csv"
"Cdkn1b","CDKN1B","Induces","Cdkn1b",129,"ENSG00000111276","129.1.1","ENSMUSG00000003031","cyclin dependent kinase inhibitor 1B [Source:MGI Symbol;Acc:MGI:104565]",1,1,"CellAge_induces","G10090_16639","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_fpkm_matrix.xlsx"
"Cdkn1c","CDKN1C","Induces","Cdkn1c",130,"ENSG00000129757","130.1.1","ENSMUSG00000037664","cyclin dependent kinase inhibitor 1C [Source:MGI Symbol;Acc:MGI:104564]",1,1,"CellAge_induces","G10090_5191","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_st_gene_id_entrez_symbol_map.csv"
"Cdkn2a","CDKN2A","Induces","Cdkn2a",131,"ENSG00000147889","131.1.1","ENSMUSG00000044303","cyclin dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]",1,1,"CellAge_induces","G10090_17242","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_persistent_up_genes.csv"
"Cdkn2aip","CDKN2AIP","Induces","Cdkn2aip",132,"ENSG00000168564","132.1.1","ENSMUSG00000038069","CDKN2A interacting protein [Source:MGI Symbol;Acc:MGI:1918175]",1,1,"CellAge_induces","G10090_10542","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_st_gene_id_entrez_symbol_map.csv"
"Cdkn2b","CDKN2B","Induces","Cdkn2b",133,"ENSG00000147883","133.1.1","ENSMUSG00000073802","cyclin dependent kinase inhibitor 2B [Source:MGI Symbol;Acc:MGI:104737]",1,1,"CellAge_induces","G10090_32887","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_1W_standardized.csv"
"Cebpb","CEBPB","Induces","Cebpb",135,"ENSG00000172216","135.1.1","ENSMUSG00000056501","CCAAT/enhancer binding protein beta [Source:MGI Symbol;Acc:MGI:88373]",1,1,"CellAge_induces","G10090_29960","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_count_matrix.xlsx"
"Cebpg","CEBPG","Inhibits","Cebpg",136,"ENSG00000153879","136.1.1","ENSMUSG00000056216","CCAAT/enhancer binding protein gamma [Source:MGI Symbol;Acc:MGI:104982]",1,1,"CellAge_inhibits","G10090_27557","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1D_1W_volcano_source_data.csv"
"Cenpa","CENPA","Inhibits","Cenpa",137,"ENSG00000115163","137.1.1","ENSMUSG00000029177","centromere protein A [Source:MGI Symbol;Acc:MGI:88375]",1,1,"CellAge_inhibits","G10090_10939","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_fpkm_matrix.xlsx"
"Chaf1b","CHAF1B","Inhibits","Chaf1b",138,"ENSG00000159259","138.1.1","ENSMUSG00000022945","chromatin assembly factor 1, subunit B [Source:MGI Symbol;Acc:MGI:1314881]",1,1,"CellAge_inhibits","G10090_317","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_strict_DEG_structure_gene_table.csv"
"Chd5","CHD5","Induces","Chd5",139,"ENSG00000116254","139.1.1","ENSMUSG00000005045","chromodomain helicase DNA binding protein 5 [Source:MGI Symbol;Acc:MGI:3036258]",1,1,"CellAge_induces","G10090_14160","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_1W_standardized.csv"
"Chek1","CHEK1","Induces","Chek1",140,"ENSG00000149554","140.1.1","ENSMUSG00000032113","checkpoint kinase 1 [Source:MGI Symbol;Acc:MGI:1202065]",1,1,"CellAge_induces","G10090_4443","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_1W_standardized.csv"
"Chek2","CHEK2","Induces","Chek2",141,"ENSG00000183765","141.1.1","ENSMUSG00000029521","checkpoint kinase 2 [Source:MGI Symbol;Acc:MGI:1355321]",1,1,"CellAge_induces","G10090_12033","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_fpkm_matrix.xlsx"
"Chuk","CHUK","Induces","Chuk",142,"ENSG00000213341","142.1.1","ENSMUSG00000025199","conserved helix-loop-helix ubiquitous kinase [Source:MGI Symbol;Acc:MGI:99484]",1,1,"CellAge_induces","G10090_2458","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_4W_standardized.csv"
"Cip2a","CIP2A","Inhibits","Cip2a",143,"ENSG00000163507","143.1.1","ENSMUSG00000033031","cell proliferation regulating inhibitor of protein phosphatase 2A [Source:MGI Symbol;Acc:MGI:2146335]",1,1,"CellAge_inhibits","G10090_26288","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_count_matrix.xlsx"
"Cit","CIT","Inhibits","Cit",144,"ENSG00000122966","144.1.1","ENSMUSG00000029516","citron [Source:MGI Symbol;Acc:MGI:105313]",1,1,"CellAge_inhibits","G10090_3793","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_fpkm_matrix.xlsx"
"Ckap2","CKAP2","Inhibits","Ckap2",145,"ENSG00000136108","145.1.1","ENSMUSG00000037725","cytoskeleton associated protein 2 [Source:MGI Symbol;Acc:MGI:1931797]",1,1,"CellAge_inhibits","G10090_12418","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_count_matrix.xlsx"
"Ckb","CKB","Induces","Ckb",146,"ENSG00000166165","146.1.1","ENSMUSG00000001270","creatine kinase, brain [Source:MGI Symbol;Acc:MGI:88407]",1,1,"CellAge_induces","G10090_26889","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_4W_standardized.csv"
"Clca2","CLCA2","Induces","Clca2",147,"ENSG00000137975","147.1.1","ENSMUSG00000036960","chloride channel accessory 2 [Source:MGI Symbol;Acc:MGI:2139758]",1,1,"CellAge_induces","G10090_5859","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1D_1W_volcano_source_data.csv"
"Clpp","CLPP","Inhibits","Clpp",148,"ENSG00000125656","148.1.1","ENSMUSG00000002660","caseinolytic mitochondrial matrix peptidase proteolytic subunit [Source:MGI Symbol;Acc:MGI:1858213]",1,1,"CellAge_inhibits","G10090_25945","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1D_1W_volcano_source_data.csv"
"Clspn","CLSPN","Inhibits","Clspn",149,"ENSG00000092853","149.1.1","ENSMUSG00000042489","claspin [Source:MGI Symbol;Acc:MGI:2445153]",1,1,"CellAge_inhibits","G10090_14898","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_1W_standardized.csv"
