"gene_id","ENTREZID_1W","SYMBOL_1W","logFC_1W","FDR_1W","direction_1W","ENTREZID_4W","SYMBOL_4W","logFC_4W","FDR_4W","direction_4W","in_1W","in_4W","direction_relation","category","ENTREZID","SYMBOL"
"G10090_11065",NA,NA,NA,NA,NA,"668225","Fignl2",1.0726046647342,0.000241715061448227,"Up",FALSE,TRUE,NA,"4W_only","668225","Fignl2"
"G10090_1107","16905","Lmna",1.22801783123848,8.05777925790531e-08,"Up","16905","Lmna",1.09704472386418,1.89203058694459e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","16905","Lmna"
"G10090_11078",NA,NA,NA,NA,NA,"16510","Kcnh1",1.25122337955614,0.00559531220298234,"Up",FALSE,TRUE,NA,"4W_only","16510","Kcnh1"
"G10090_11084","208836","Fanci",1.81722822102965,1.06621974226827e-07,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","208836","Fanci"
"G10090_11086","57810","Cdon",1.04821283490578,1.98619159922854e-06,"Up","57810","Cdon",1.49330758000023,5.451423187347e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","57810","Cdon"
"G10090_11088","14169","Fgf14",1.22683255785906,3.82437915197263e-05,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","14169","Fgf14"
"G10090_11094","217826","Kcnk13",1.09901228187335,1.47869930032642e-05,"Up","217826","Kcnk13",1.3553810463377,3.97855697816939e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","217826","Kcnk13"
"G10090_11107","231162","Cytl1",-2.3972390266265,0.000633551545193717,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","231162","Cytl1"
"G10090_11109","76448","Ppp1r18",1.18093355515332,1.17529549637825e-07,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","76448","Ppp1r18"
"G10090_1111","75801","4930447C04Rik",1.36197956927072,3.10555570465711e-05,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","75801","4930447C04Rik"
"G10090_11111",NA,NA,NA,NA,NA,"14219","Ccn2",1.78119107984736,1.57579345269818e-05,"Up",FALSE,TRUE,NA,"4W_only","14219","Ccn2"
"G10090_11137","107221","Ffar4",-1.76964300443338,0.000263205532696303,"Down","107221","Ffar4",-1.49366759057264,6.9727038835351e-05,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","107221","Ffar4"
"G10090_11144","18783","Pla2g4a",1.55732696242598,1.71188826261392e-06,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","18783","Pla2g4a"
"G10090_11155","12265","Ciita",1.41090429300427,6.08849639408923e-07,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","12265","Ciita"
"G10090_11157","56386","B4galt6",1.51507661530934,2.15936297453364e-09,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","56386","B4galt6"
"G10090_11167","329731","Tafa3",-1.04235443948073,0.000816825438371728,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","329731","Tafa3"
"G10090_11173","16409","Itgam",1.13941115621339,5.3186366411255e-05,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","16409","Itgam"
"G10090_11175","94176","Dock2",1.36131286308727,6.27216255173221e-07,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","94176","Dock2"
"G10090_11178","107684","Coro2a",1.08958332068124,0.000108525275344463,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","107684","Coro2a"
"G10090_1118","269587","Epb41",-1.01311663038641,3.23105421104874e-06,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","269587","Epb41"
"G10090_1119","170744","Tlr8",1.85726117945227,1.27968363112671e-07,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","170744","Tlr8"
"G10090_11190",NA,NA,NA,NA,NA,"11752","Anxa8",1.3711128393006,0.000536803758901546,"Up",FALSE,TRUE,NA,"4W_only","11752","Anxa8"
"G10090_11194","14311","Cidec",-2.16495448967409,2.61876347950293e-05,"Down","14311","Cidec",-1.43936919354249,9.86362862066659e-05,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","14311","Cidec"
"G10090_11195","16998","Ltbp3",1.08186701813276,7.39960687495498e-08,"Up","16998","Ltbp3",1.16187236005735,2.32305767630213e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","16998","Ltbp3"
"G10090_11197",NA,NA,NA,NA,NA,"17937","Nab2",1.01474064766889,0.000106851515374766,"Up",FALSE,TRUE,NA,"4W_only","17937","Nab2"
"G10090_11209","16323","Inhba",1.12222611499478,0.0013398184465575,"Up","16323","Inhba",1.32889734315524,0.000133728959646953,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","16323","Inhba"
"G10090_1121","237353","Sh3rf3",1.43547605839052,4.34459012770767e-08,"Up","237353","Sh3rf3",1.04754428541024,1.98865951748808e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","237353","Sh3rf3"
"G10090_1122","66755","Ppp1r14bl",-1.28460803427524,0.00509346792949669,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","66755","Ppp1r14bl"
"G10090_11223","118449","Synpo2",-1.26238763498253,0.000169101712691105,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","118449","Synpo2"
"G10090_11226","78541","Asb8",-1.07467111870771,3.33650442218106e-06,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","78541","Asb8"
"G10090_11232","69993","Chn2",1.3168827873041,6.10399649373505e-08,"Up","69993","Chn2",1.14093551579818,5.44418578631549e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","69993","Chn2"
"G10090_1125","210293","Dock10",1.10176206362214,3.38499827446242e-07,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","210293","Dock10"
"G10090_11252","96979","Ptges2",-1.1157591671321,1.18683017583337e-08,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","96979","Ptges2"
"G10090_11259","26399","Map2k6",-1.06729044848401,6.02574289445613e-05,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","26399","Map2k6"
"G10090_11268","52150","Kcnk6",1.36117004176439,1.38405796463474e-07,"Up","52150","Kcnk6",1.13774376325939,0.000115735038588379,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","52150","Kcnk6"
"G10090_11286","27060","Tcirg1",1.16477217737195,6.26275683389384e-07,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","27060","Tcirg1"
"G10090_11287","21804","Tgfb1i1",1.35673262268377,1.97394018364094e-09,"Up","21804","Tgfb1i1",1.23786314026783,7.66111505534496e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","21804","Tgfb1i1"
"G10090_11300","20963","Syk",1.01344457780342,3.31412817465469e-05,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","20963","Syk"
"G10090_11323","21956","Tnnt2",3.21676555529699,0.000142526197039369,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","21956","Tnnt2"
"G10090_11352","16206","Lrig1",-1.02076304172887,7.32374653055754e-07,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","16206","Lrig1"
"G10090_11354","110595","Timp4",-2.41093286747625,9.9715920651632e-10,"Down","110595","Timp4",-1.32303077006913,1.94777734694742e-05,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","110595","Timp4"
"G10090_1136","107587","Osr2",1.32382729185181,1.69288012706009e-06,"Up","107587","Osr2",1.4109018653925,3.84714157601646e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","107587","Osr2"
"G10090_11366","53867","Col5a3",1.4077099724491,4.19019510985919e-08,"Up","53867","Col5a3",1.261501137455,8.76683255998049e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","53867","Col5a3"
"G10090_11367",NA,NA,NA,NA,NA,"72315","Ccdc74a",1.03674178230309,0.000329640144116722,"Up",FALSE,TRUE,NA,"4W_only","72315","Ccdc74a"
"G10090_11368","232413","Clec12a",2.28321487182827,4.70357813675509e-09,"Up","232413","Clec12a",1.08059212431553,0.000191738597715959,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","232413","Clec12a"
"G10090_11373","58875","Hibadh",-1.16358990605358,4.6319651825698e-09,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","58875","Hibadh"
"G10090_11381","21789","Tfpi2",2.28406505346789,6.2805862896119e-10,"Up","21789","Tfpi2",1.69471628102093,1.09258102548238e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","21789","Tfpi2"
"G10090_11389","103988","Gck",-2.45190229468276,4.42831264394482e-06,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","103988","Gck"
"G10090_11390","11950","Atp5pb",-1.17268594087736,1.95219048572748e-06,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","11950","Atp5pb"
"G10090_11399","52637","Cisd1",-1.46243636331138,1.4067839097996e-06,"Down","52637","Cisd1",-1.00919556794437,9.05505285246751e-05,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","52637","Cisd1"
"G10090_11408","66934","Dsn1",1.17889132363578,7.26587711114535e-09,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","66934","Dsn1"
"G10090_1142","224024","Scarf2",2.18023144526902,7.23212365803102e-09,"Up","224024","Scarf2",1.29630356877994,1.88327430833776e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","224024","Scarf2"
"G10090_11420","233071","Arhgap33",1.60665769936508,2.16258616336503e-07,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","233071","Arhgap33"
"G10090_11433","14432","Gap43",1.7517329434535,5.92657830351798e-09,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","14432","Gap43"
"G10090_1144","20750","Spp1",3.84023940209986,4.33276252981028e-07,"Up","20750","Spp1",4.31109567345059,3.64558618121398e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","20750","Spp1"
"G10090_11440","102323","Dcun1d2",-1.29944115785215,6.27216255173221e-07,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","102323","Dcun1d2"
"G10090_1146","225207","Zfp521",1.23061113577062,1.12935757862492e-09,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","225207","Zfp521"
"G10090_11470","81799","C1qtnf3",5.7382437077514,2.32796250861461e-11,"Up","81799","C1qtnf3",3.17005620637254,1.78396343762142e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","81799","C1qtnf3"
"G10090_11473",NA,NA,NA,NA,NA,"16009","Igfbp3",1.04086866446402,6.71181862992565e-05,"Up",FALSE,TRUE,NA,"4W_only","16009","Igfbp3"
"G10090_1148","229665","Ampd1",-1.29458898727133,0.001078340880948,"Down","229665","Ampd1",-1.18745796458343,0.000429047508345447,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","229665","Ampd1"
"G10090_11486","241431","Xirp2",-1.08880451287338,0.000949630085469513,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","241431","Xirp2"
"G10090_11494","75180","Tmem269",-1.0780586751125,2.48170510947515e-05,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","75180","Tmem269"
"G10090_11496","56496","Tspan6",2.07602842743245,1.33102680537543e-09,"Up","56496","Tspan6",1.03934974628474,3.71445034617925e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","56496","Tspan6"
"G10090_11503","219134","Shisa2",-1.32586816290887,5.79147988836062e-06,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","219134","Shisa2"
"G10090_11510","54637","Praf2",1.60706554457458,4.28515649000822e-10,"Up","54637","Praf2",1.05782285693798,3.22867232427578e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","54637","Praf2"
"G10090_11520","12346","Car1",-1.61258796232144,0.00220256660037081,"Down","12346","Car1",-2.14438733313629,0.000237774122363927,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","12346","Car1"
"G10090_11529","217219","Fam171a2",1.80019778591349,1.60955028712678e-08,"Up","217219","Fam171a2",1.29788719022929,4.50509389457465e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","217219","Fam171a2"
"G10090_11535","74051","Steap2",1.98595438381915,1.58266594178163e-08,"Up","74051","Steap2",2.42245829495795,1.23942656332583e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","74051","Steap2"
"G10090_11550","242702","Myom3",-1.49436313048958,0.0189946368916669,"Down","242702","Myom3",-1.695701812791,0.0161822791710519,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","242702","Myom3"
"G10090_11563","67130","Ndufa6",-1.25573541364841,9.45369145700578e-07,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","67130","Ndufa6"
"G10090_11572","665433","H2ac23",1.89689490479562,0.00674998926449823,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","665433","H2ac23"
"G10090_11584","69585","Hjv",-1.40260893783535,0.000207124851923854,"Down","69585","Hjv",-1.00169853183508,0.00057642983168957,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","69585","Hjv"
"G10090_11597","26397","Map2k3",-1.01688675655574,7.00723949531821e-07,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","26397","Map2k3"
"G10090_11599",NA,NA,NA,NA,NA,"70122","Mllt3",-1.12564123252312,0.000224177422058126,"Down",FALSE,TRUE,NA,"4W_only","70122","Mllt3"
"G10090_11611","72900","Ndufv2",-1.27731742548772,2.02353164686613e-06,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","72900","Ndufv2"
"G10090_11630","319581","Xkr5",2.8203477690738,1.22324567734769e-07,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","319581","Xkr5"
"G10090_11643","16578","Kif9",1.54073503993176,7.22028729831703e-07,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","16578","Kif9"
"G10090_11645",NA,NA,NA,NA,NA,"70097","Sash1",1.37628681479189,9.4772395281485e-06,"Up",FALSE,TRUE,NA,"4W_only","70097","Sash1"
"G10090_11646",NA,NA,NA,NA,NA,"210321","BC048679",-2.11134024466437,0.0173503309588028,"Down",FALSE,TRUE,NA,"4W_only","210321","BC048679"
"G10090_11649","244954","Prss35",3.95758569324442,8.73360992804675e-06,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","244954","Prss35"
"G10090_11657","66873","Tril",1.48442317921165,2.23137571372875e-10,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","66873","Tril"
"G10090_1166","242050","Igsf10",2.46449637259919,1.9504992226847e-08,"Up","242050","Igsf10",1.78832173233435,4.70582097693374e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","242050","Igsf10"
"G10090_1168","403183","Mettl21e",-2.28042095719117,2.11010149627722e-06,"Down","403183","Mettl21e",-1.24119064691296,0.00547032492829449,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","403183","Mettl21e"
"G10090_11680","12903","Crabp1",2.89969057962892,1.36585466440747e-05,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","12903","Crabp1"
"G10090_11684",NA,NA,NA,NA,NA,"68428","Steap3",1.14936290185509,8.1032182657128e-06,"Up",FALSE,TRUE,NA,"4W_only","68428","Steap3"
"G10090_11689","17864","Mybl1",1.50404270080858,1.82954421424671e-07,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","17864","Mybl1"
"G10090_11692","12428","Ccna2",2.82060900063477,6.0832189255078e-09,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","12428","Ccna2"
"G10090_11694","68119","Cmtm3",2.01933182182188,5.10331696807295e-10,"Up","68119","Cmtm3",1.20892266170337,1.88327430833776e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","68119","Cmtm3"
"G10090_11701","69165","Cd209b",-1.49996248817517,1.18283529147909e-05,"Down","69165","Cd209b",-1.88282253775907,9.06807744078361e-05,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","69165","Cd209b"
"G10090_11717","67121","Mastl",2.01049962336585,6.68391367177212e-07,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","67121","Mastl"
"G10090_11719","270685","Mthfd1l",1.50809481661222,9.25159250575921e-06,"Up","270685","Mthfd1l",1.25216762346821,8.31459184879201e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","270685","Mthfd1l"
"G10090_11723",NA,NA,NA,NA,NA,"93889","Pcdhb18",1.10014008539309,4.69762091664519e-05,"Up",FALSE,TRUE,NA,"4W_only","93889","Pcdhb18"
"G10090_11728","66790","Grtp1",-1.33451466077985,1.09342634618502e-08,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","66790","Grtp1"
"G10090_11733",NA,NA,NA,NA,NA,"226438","Igfn1",-1.0951655826078,0.00119723585911189,"Down",FALSE,TRUE,NA,"4W_only","226438","Igfn1"
"G10090_11741","74748","Slamf8",1.47202353972706,3.90732554095178e-05,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","74748","Slamf8"
"G10090_11742","19366","Rad54l",1.32981420879311,4.78565096048153e-07,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","19366","Rad54l"
"G10090_11745","69219","Ddah1",1.41203678110897,2.77553227477697e-06,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","69219","Ddah1"
"G10090_11758","108000","Cenpf",3.27693423810715,2.11536290633314e-08,"Up","108000","Cenpf",1.55230777303594,0.000753212121820749,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","108000","Cenpf"
"G10090_11759","18979","Pon1",-2.80323280121436,7.72942555349528e-08,"Down","18979","Pon1",-1.47329552514875,0.000289578877749035,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","18979","Pon1"
"G10090_11764","16950","Loxl3",2.01748455396363,4.05410191740255e-09,"Up","16950","Loxl3",1.35135639664927,4.8532505127253e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","16950","Loxl3"
"G10090_11766","72925","Marchf1",1.18816732326875,1.83882041376358e-05,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","72925","Marchf1"
"G10090_11769","93674","Nat8f3",1.13419048695059,0.000124083033181173,"Up","93674","Nat8f3",1.53986704265743,0.000701730064900245,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","93674","Nat8f3"
"G10090_11771","21960","Tnr",2.7856465956591,4.40206547856075e-07,"Up","21960","Tnr",3.78136345099859,0.00313067566812119,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","21960","Tnr"
"G10090_11775","68854","Asb11",-1.72207129272408,4.52060064271274e-05,"Down","68854","Asb11",-1.05996560836139,0.00191127354263058,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","68854","Asb11"
"G10090_11785","319262","Fchsd1",1.08103041896976,6.24742911137811e-06,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","319262","Fchsd1"
"G10090_11788","16571","Kif4",3.14535312723805,1.98336556587054e-08,"Up","16571","Kif4",1.18665936367038,0.00454218843637925,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","16571","Kif4"
"G10090_11801","269224","Pask",1.58128619820705,2.42656252665392e-07,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","269224","Pask"
"G10090_1181",NA,NA,NA,NA,NA,"194231","Cnksr1",-1.04254541462638,0.000617139667101649,"Down",FALSE,TRUE,NA,"4W_only","194231","Cnksr1"
"G10090_11818",NA,NA,NA,NA,NA,"13056","Cyb561",1.17006761646855,3.65052834051118e-05,"Up",FALSE,TRUE,NA,"4W_only","13056","Cyb561"
"G10090_1182","269604","Gpr157",-1.31003678699435,1.68541352997452e-05,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","269604","Gpr157"
"G10090_1183","12524","Cd86",1.11389911148324,8.64416447541584e-05,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","12524","Cd86"
"G10090_11840","22762","Zfpm2",1.09405204977507,3.21866765080999e-05,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","22762","Zfpm2"
"G10090_11859","66913","Kdelr2",1.53569616089457,8.27611428900954e-10,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","66913","Kdelr2"
"G10090_1186","229672","Bcl2l15",-1.06858274294495,0.000250375569462704,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","229672","Bcl2l15"
"G10090_11865","65963","Tmem176b",1.07784167604317,4.73820788505608e-07,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","65963","Tmem176b"
"G10090_1188","67103","Ptgr1",1.18792137303163,6.06849030808452e-07,"Up","67103","Ptgr1",1.07249887120952,2.29206937699329e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","67103","Ptgr1"
"G10090_11885","72265","Tram1",1.15977370718074,3.13765874902046e-08,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","72265","Tram1"
"G10090_11893","244745","Dpy19l1",1.21862973310807,2.11876589298357e-08,"Up","244745","Dpy19l1",1.00337360611079,2.84221623355617e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","244745","Dpy19l1"
"G10090_11905","11883","Arsa",1.05556809920056,2.63043794815612e-06,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","11883","Arsa"
"G10090_11913","66120","Fkbp11",2.86831877556443,2.1508622109929e-10,"Up","66120","Fkbp11",1.36984295874502,8.95050778466835e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","66120","Fkbp11"
"G10090_11916","21838","Thy1",1.3965784948575,6.80053353410774e-06,"Up","21838","Thy1",1.07302246229986,0.00041213557264051,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","21838","Thy1"
"G10090_11917","329872","Frem1",1.84518979958921,4.15211522513128e-08,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","329872","Frem1"
"G10090_11919","231086","Hadhb",-1.49796151765094,6.47923258141777e-09,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","231086","Hadhb"
"G10090_1192","67582","Slc25a26",-1.2147951291612,1.56699808012502e-07,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","67582","Slc25a26"
"G10090_11926","78816","Gmip",1.0916941033676,1.11205282608813e-07,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","78816","Gmip"
"G10090_11932",NA,NA,NA,NA,NA,"272158","Poln",-1.02972898968552,0.0030709513686578,"Down",FALSE,TRUE,NA,"4W_only","272158","Poln"
"G10090_11934","381218","Spata6l",-1.28033004800726,6.18139782923559e-07,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","381218","Spata6l"
"G10090_11940","74249","Lrrc2",-1.54162271990345,2.82928642713675e-05,"Down","74249","Lrrc2",-1.09540972017289,0.00220957300985184,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","74249","Lrrc2"
