"gene_id","GSM7140486_CON1_synovium","GSM7140491_CON2_synovium","GSM7140495_CON3_synovium","GSM7140500_CON4_synovium","GSM7140502_CON5_synovium","GSM7140507_CON6_synovium","GSM7140511_CON7_synovium","GSM7140516_CON8_synovium","GSM7140518_CON9_synovium","GSM7140523_CON10_synovium","GSM7140527_CON11_synovium","GSM7140532_CON12_synovium","GSM7140487_ACLT1_synovium","GSM7140488_ACLT2_synovium","GSM7140489_ACLT3_synovium","GSM7140490_ACLT4_synovium","GSM7140492_ACLT5_synovium","GSM7140493_ACLT6_synovium","GSM7140494_ACLT7_synovium","GSM7140496_ACLT8_synovium","GSM7140497_ACLT9_synovium","GSM7140498_ACLT10_synovium","GSM7140499_ACLT11_synovium","GSM7140501_ACLT12_synovium","GSM7140503_RECON1_synovium","GSM7140504_RECON2_synovium","GSM7140505_RECON3_synovium","GSM7140506_RECON4_synovium","GSM7140508_RECON5_synovium","GSM7140509_RECON6_synovium","GSM7140510_RECON7_synovium","GSM7140512_RECON8_synovium","GSM7140513_RECON9_synovium","GSM7140514_RECON10_synovium","GSM7140515_RECON11_synovium","GSM7140517_RECON12_synovium","GSM7140519_REPAIR1_synovium","GSM7140520_REPAIR2_synovium","GSM7140521_REPAIR3_synovium","GSM7140522_REPAIR4_synovium","GSM7140524_REPAIR5_synovium","GSM7140525_REPAIR6_synovium","GSM7140526_REPAIR7_synovium","GSM7140528_REPAIR8_synovium","GSM7140529_REPAIR9_synovium","GSM7140530_REPAIR10_synovium","GSM7140531_REPAIR11_synovium","GSM7140533_REPAIR12_synovium"
"ENSSSCG00000000092",4.905213,4.367447,4.20072,7.255077,3.586164,4.308167,4.655469,4.10385,4.176912,3.218911,1.613385,2.218539,3.682993,3.345512,3.431602,1.541614,4.56454,3.403408,6.443072,2.703306,5.016047,3.550164,4.806937,1.89511,4.925103,4.445395,6.168668,4.512572,4.434926,4.700991,5.00834,4.404845,4.258274,2.975626,2.581711,8.997219,3.055584,3.352365,4.538663,2.549328,5.721932,2.472635,5.024199,6.398337,2.128645,2.756959,2.281741,3.340866
"ENSSSCG00000000093",21.162436,15.087823,16.472506,15.427892,15.785695,14.041349,15.594581,18.729726,19.452027,17.986471,13.773805,14.373629,16.65034,14.534117,11.31646,11.577977,12.906744,11.515116,14.42846,15.348427,19.471142,18.434974,7.758661,16.36756,14.864478,20.961714,13.263886,19.302936,13.611858,15.63231,17.219844,15.982347,16.448979,15.162455,15.912799,13.023565,17.066663,17.665553,18.432257,15.583655,13.478395,13.443469,19.377867,14.138021,15.755191,16.457944,12.514639,17.14685
"ENSSSCG00000000094",83.77305,82.771517,74.306439,64.617692,63.388098,68.441529,85.397133,80.919175,80.270773,80.587928,47.248959,76.542416,63.957884,79.289073,55.162586,60.115058,64.479061,58.780351,101.287102,74.533357,97.565013,96.939183,68.293097,72.433122,74.88342,85.054007,76.291454,105.716958,58.322858,93.605594,78.482921,91.740309,71.087819,75.202684,77.770271,90.467405,79.2937,87.404545,87.444584,46.647458,89.210947,76.351371,101.166373,64.979499,76.677196,73.608776,63.326667,82.145734
"ENSSSCG00000000095",28.321976,25.563388,27.593174,21.789053,19.203493,24.909893,22.917382,22.33565,25.770038,25.524248,18.289719,25.632709,22.079262,26.680566,21.012858,20.583096,24.485542,19.415187,24.23898,25.834118,25.895827,29.709948,18.029291,25.625543,24.968726,28.241292,23.386577,25.659917,17.673445,24.430337,18.403437,26.501168,25.653365,18.460868,21.423024,22.075857,26.052735,25.780452,26.894982,22.925165,26.612651,22.075393,25.986103,25.291735,22.567355,25.654746,22.499234,25.608019
"ENSSSCG00000000097",51.92789,61.11221,54.783648,52.772075,68.52138,70.285186,73.117243,57.426047,59.437671,63.081551,89.522333,65.671726,52.437815,50.034142,66.716272,75.960884,64.954356,67.520518,73.618555,59.512797,73.322385,57.928315,63.21724,62.798663,62.202049,56.065296,58.19685,70.794654,77.721415,81.709297,73.672481,54.779795,57.734017,77.358829,66.268712,64.842814,58.205468,67.132114,55.77346,70.927717,57.622337,81.183655,59.897161,70.283744,73.265806,77.686159,67.194765,74.256099
"ENSSSCG00000000103",0,0,0,0,0.124189,0.201662,0,0,0,0.122592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466023,0.118071,0,0,0,0,0,0,0.139147,0.096103,0.136454,0.319374,0,0,0,0,0,0
"ENSSSCG00000000104",505.133213,391.954273,451.620668,368.033836,336.24632,421.745871,413.458206,451.164512,443.396536,450.25562,300.009573,443.917656,332.552992,371.262525,295.825489,315.141998,351.082419,282.026237,355.900313,362.018305,334.477356,451.105059,245.517758,226.977965,331.201623,361.68925,356.767187,374.684344,231.767917,326.669951,346.622778,285.503032,414.241915,279.397263,371.036865,288.250034,332.38119,367.9033,372.412139,309.213069,451.60076,270.529913,414.163362,242.016846,378.283319,313.190778,348.323849,300.483584
"ENSSSCG00000000105",67.481894,73.636475,81.678639,68.995326,63.409528,61.713569,66.616927,86.455574,57.224227,71.672395,186.52954,43.97655,135.80461,98.168635,124.611923,117.507406,130.69977,120.626231,156.069511,91.232572,115.024323,69.833282,183.475616,109.966797,191.538052,151.412123,178.370287,108.946167,192.970531,127.727571,151.395152,106.445625,122.803141,89.582096,110.336926,180.370638,125.785052,135.325025,89.602894,120.088448,98.951655,117.044635,67.400571,207.895216,142.73955,76.825024,127.520963,84.159585
"ENSSSCG00000000106",0,0,0,0,0,0,0,0,0,0.117148,0,0,0,0,0.247791,0,0,0.231541,0,0,0,0,0,0,0,0,0,0.186078,0,0,0.341168,0,0,0,0,0,0,0,0,0.095266,0,0,0,0.109703,0,0,0,0
"ENSSSCG00000000107",53.016413,46.488054,64.327862,45.436141,41.369489,48.923389,52.90369,50.987891,53.240198,47.041928,43.827251,53.988637,44.301498,59.412989,48.991932,46.052201,49.198846,56.691038,61.029123,58.219523,58.456654,66.555616,37.823119,45.746905,51.643554,57.603226,54.844942,57.818835,42.507091,55.70652,53.776861,59.701665,61.692745,57.430801,60.263445,47.740789,60.581437,63.198099,55.316551,40.423425,64.421196,53.282318,63.107023,53.098275,54.05994,66.321528,48.897449,52.620871
"ENSSSCG00000000108",58.19656,41.452137,50.837132,37.524633,29.434884,38.323989,31.799002,32.757399,38.55663,34.558704,36.644895,28.652524,46.922497,48.284988,39.198943,31.682976,39.64346,43.255285,58.079208,47.008221,50.284165,51.372047,36.27329,42.730596,64.084573,53.795635,60.739198,50.451408,40.651392,51.007417,46.251965,47.029674,44.312527,26.769633,46.878118,42.777078,42.886089,51.710224,40.978861,39.222157,46.069422,39.723072,42.867701,62.15526,42.127009,33.582311,43.044043,36.7175
"ENSSSCG00000000110",11.956741,6.227808,12.085707,6.398163,4.527386,11.046031,7.810807,7.365055,6.636631,8.199374,3.898801,11.89834,4.794799,5.075063,2.745,6.554325,6.397242,7.1386,6.505317,5.150716,3.295356,6.174818,3.091198,4.31024,4.871451,5.994953,6.321171,6.649014,4.866603,8.823844,5.351303,6.836143,4.918237,3.741464,6.109735,3.936319,9.183014,6.846493,10.577983,4.320657,10.371624,6.514896,8.709491,6.823051,5.398583,4.356502,7.56135,5.250502
"ENSSSCG00000000111",0.521132,0.180865,0.601681,0.12588,0,0,0.47093,0,0.084578,0.082386,0,0,0,0.413639,0.420161,0,0,0.23609,0.112857,0,0.149645,0,0,0,0,0.137491,0,0.0675,0,0.127704,0,0,0,0.111553,0,0,0.161406,0.10292,0.181538,0.204995,0,0,0.10417,0.07909,0.378292,0.074653,0.255881,0
"ENSSSCG00000000113",0,0.177803,0.847984,0.174176,0.248434,0.276779,0.130835,0.307607,0,0,0,0,0.270186,0,0.239031,0.172683,0,0.113328,0,0.126002,0.414639,0,0,0,0.121076,0.189031,0.276235,0,0.189853,0.325694,0,0.229694,0,0.111565,0,0,0,0.288348,0,0,0.132371,0.094524,0,0.108688,0.437368,0,0,0
"ENSSSCG00000000114",10.818122,8.166991,12.416067,9.849379,7.101596,9.078166,13.192167,10.223423,10.744253,11.055836,6.357824,6.397404,7.048615,10.489544,6.206146,8.084882,8.13873,8.182775,7.135557,9.762929,7.313847,12.232202,3.268253,7.905158,8.416688,11.108322,8.510705,10.970023,6.651107,9.926218,7.523625,8.229073,10.740839,7.491819,9.269718,9.328592,9.932701,8.892086,8.423464,6.986147,10.758043,6.382599,12.100672,7.293339,6.98223,9.833143,8.220598,10.369677
"ENSSSCG00000000116",64.02235,97.539056,95.35105,99.793243,121.558399,85.082845,117.620947,82.260613,80.394477,82.953853,105.36548,109.834164,79.125612,96.660016,97.020864,105.751663,120.988896,75.531932,107.764415,93.28428,123.828314,89.306796,115.935422,94.065295,111.315335,102.67351,80.486916,112.073574,127.232536,126.263784,98.624993,97.471423,81.761203,152.683514,93.794562,105.880891,102.801913,112.486735,97.973929,107.557511,114.185211,94.966711,122.705689,115.074357,110.861898,116.072004,100.206525,111.268257
"ENSSSCG00000000117",0.9707,0.578659,1.111668,0.552225,0,0.309935,1.273142,0.946006,0.79548,0.838504,0.69674,0.476121,1.108159,0.479546,0.984318,0.976125,0.372948,0.197711,1.022948,0.396835,1.04046,0.992347,0.420827,2.574231,1.026187,1.667405,0.968072,1.464479,0.298403,1.476131,0.59959,1.243802,1.459604,0.995739,1.08219,0.882006,1.719192,0.704922,1.354032,1.514532,1.709209,1.064326,0.731611,1.358553,1.445157,0.956149,0.96053,0.513474
"ENSSSCG00000000118",7.612999,4.595574,10.903046,7.360663,5.038334,6.234224,7.268157,6.760063,6.384727,5.812563,5.327768,5.619705,8.158673,10.050217,11.727218,6.755237,6.981974,7.421092,8.743086,8.227391,9.85969,9.88167,3.845172,9.189584,10.41052,11.282422,10.077248,8.742226,5.858493,9.218182,3.337664,9.441705,7.11417,6.260582,7.960331,5.759682,8.908866,6.055922,8.428206,6.636422,8.260799,5.768907,7.117998,9.338681,6.13986,10.53776,6.664822,6.766747
"ENSSSCG00000000119",183.03314,165.172016,170.861747,123.844627,177.604215,163.853442,158.179623,181.127857,175.60051,169.647124,170.280061,173.13842,162.063552,163.426896,135.223658,181.755892,139.782383,139.584985,214.196731,151.899574,157.875692,189.681804,185.197393,160.462937,171.184501,179.208619,184.385784,175.989496,230.360983,195.794325,209.667267,173.77943,142.861037,263.674299,149.023971,192.77602,173.421743,202.085699,199.488384,130.74566,189.526433,171.260306,176.707912,162.562628,207.176903,167.432925,169.523689,146.055492
"ENSSSCG00000000120",13.368027,11.588395,17.05087,11.572068,10.941871,12.631558,11.245719,15.012793,10.832147,11.395655,9.9876,12.007584,11.140733,11.630861,10.556944,11.590301,9.468608,10.874946,12.720776,12.777792,10.007236,18.193784,8.958461,7.489798,11.19999,15.89894,10.498973,13.69406,9.578195,14.672888,11.86414,11.730079,13.848709,12.762467,10.904602,12.479577,12.472353,12.10619,16.359191,11.45599,11.569701,8.964829,12.333244,10.855443,8.442717,12.214162,12.352243,11.16493
"ENSSSCG00000000121",0.177264,0,0,0.892745,0,0,0.236601,0.426109,0.414886,0,0.156562,0,0,0.164621,0,0,0,0,0.137844,0.176294,0,0.628909,0,0,0,0.102103,0.66198,0.116265,0,0,0,0.369566,0.201526,0,0,0,0.390842,0.226711,0.303973,0,0,0,0.385526,0,0.20814,0.078683,0.077461,0
"ENSSSCG00000000130",19.899882,17.498959,14.58135,17.998592,17.263484,15.767488,21.770338,20.141951,17.640226,24.032857,12.563475,25.618708,11.526535,11.08705,10.42117,17.964064,12.471701,21.698161,9.642664,20.500213,13.983208,13.205356,2.514704,16.142663,5.969412,12.73116,6.402438,13.259317,8.20309,8.629019,7.375602,13.708831,16.03874,16.844578,10.196528,8.452733,12.086917,10.129216,9.349022,17.899942,10.447394,12.708935,16.870643,9.311644,11.708164,20.447044,17.115677,20.628122
"ENSSSCG00000000131",0,0,0.276018,0,0.068803,0.053085,0,0.449001,0.066958,0.130481,0,0,0,0.160525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074168,0,0.079418,0,0,0,0,0
"ENSSSCG00000000132",0,0,0,0,0,0.217244,0.301808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121769,0,0,0
"ENSSSCG00000000133",36.355408,41.045049,24.946035,31.965177,27.731132,49.273829,31.528925,33.339543,33.471105,27.268946,19.070415,30.336007,15.559905,23.261625,21.160168,15.976239,26.823342,18.59952,38.288911,30.04665,26.239164,19.898388,39.079753,21.018984,25.80343,26.296934,25.051859,31.374624,27.70743,20.0857,19.476959,20.087238,15.980947,31.771034,17.115318,35.082887,24.49001,23.741537,25.071108,16.075635,58.211232,19.07061,34.099404,28.449982,30.616268,18.035099,25.398793,28.540826
"ENSSSCG00000000135",13.241241,6.482018,16.050335,10.798092,7.538147,7.160192,8.997566,12.889539,9.022894,7.327856,3.547293,7.022845,5.766076,9.742455,4.882149,6.761712,8.732104,7.733919,7.363765,6.426274,10.812091,10.206157,3.395888,8.19321,7.632313,7.486771,8.831749,9.886298,4.426251,8.844886,3.096114,6.552666,8.803613,3.79865,12.47949,6.112766,8.699094,11.236896,10.206346,6.643969,8.83723,5.618225,12.468779,6.267116,5.813363,6.64883,7.579712,7.725711
"ENSSSCG00000000136",29.358914,31.179112,31.46587,20.160436,31.338496,29.925867,53.562947,34.792188,41.005235,54.378415,31.484538,40.849978,19.286843,19.990785,18.978538,34.577379,26.037959,32.866859,13.779637,31.759327,26.222113,42.565201,7.825983,32.195467,16.406815,30.904668,10.985621,24.473626,13.396716,14.308929,15.666919,27.397267,27.652288,43.39075,16.868408,10.552272,26.707373,22.92929,34.468012,47.854253,14.135236,35.572376,32.294607,16.796891,17.377371,46.68444,32.638638,41.72003
"ENSSSCG00000000137",52.927838,48.280936,48.169053,42.797576,64.251681,47.468961,67.898111,67.116766,68.724995,70.753738,49.435985,62.380281,33.493174,30.940727,26.373733,55.428692,41.717138,59.122465,20.350246,45.342573,27.207358,52.531135,14.694374,41.48993,20.729243,40.874236,22.270926,32.248873,24.30874,21.63375,29.70922,33.421294,41.756737,56.554969,34.259897,26.160968,36.46179,35.130947,45.103977,64.304463,34.936652,39.579218,49.023925,20.052897,34.502914,65.553147,52.522586,59.43119
"ENSSSCG00000000138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409564,0,0,0,0,0,0.225535,0,0,0,0.69506,0,0,0,0,0,0,0.297538,0,0,0,0,0
"ENSSSCG00000000139",4.015641,2.681963,4.518887,1.928257,2.981363,3.414409,3.527082,2.709753,3.334366,2.574577,2.440088,3.752888,3.010239,2.168776,2.948739,2.633568,1.740239,2.180925,2.429087,4.326607,3.971,4.560303,2.418444,2.968862,3.428125,3.702162,4.646899,3.164771,2.516629,4.701247,1.886661,2.817636,3.443202,3.089833,3.202931,1.184217,3.153846,3.152677,3.054905,2.363959,2.552358,1.618804,4.263565,3.354169,2.472201,3.384677,2.919608,2.95655
"ENSSSCG00000000141",57.830188,70.792542,68.976913,56.184748,62.645736,62.663036,77.444199,68.966818,73.578655,67.542313,60.316731,70.800836,56.49945,59.464717,55.841679,60.486965,57.323066,57.090603,69.952914,57.086342,64.480108,67.996585,50.549346,53.363309,65.31117,67.356241,60.812101,68.371464,60.966662,55.105625,58.759903,56.901201,60.707094,79.76596,52.819332,68.08309,63.483667,66.273761,63.266818,50.612055,57.5827,55.380283,73.689225,64.352463,68.364804,57.979199,61.242056,64.716331
"ENSSSCG00000000142",11.447973,12.532302,15.328877,13.783806,12.74444,12.372999,14.027178,14.285516,15.989823,13.666793,6.723213,15.509368,7.943671,10.56285,5.398566,4.316325,9.610846,7.912213,12.229689,9.176598,8.906998,10.676711,8.460165,6.671715,10.265295,8.933721,9.044679,9.042468,6.262709,8.997375,8.100136,7.896905,6.074827,6.774895,5.632543,7.254349,10.819354,9.160447,11.471469,5.314935,12.518187,5.23854,16.199388,7.877958,8.59687,5.746613,7.460802,9.242891
"ENSSSCG00000000144",42.256973,38.197858,45.991335,31.219197,35.809069,40.976791,42.605142,35.170184,32.823519,35.892941,36.899889,32.71638,30.811251,35.71345,24.942069,30.40427,33.458046,31.633324,40.438561,30.638613,35.649762,37.490503,23.16618,32.774865,33.653768,34.332372,30.608226,35.420161,32.740062,36.671276,37.355393,35.144177,39.134507,40.231391,35.159545,33.044904,34.246227,32.526231,25.03532,35.547042,33.811099,32.445162,41.393649,34.477298,38.309507,31.392532,35.119076,41.570219
"ENSSSCG00000000145",263.376764,205.686829,315.975504,162.85382,200.153264,169.162991,260.765271,176.999336,237.361943,196.843652,201.589522,188.035952,199.637431,238.432382,211.037916,220.844331,192.667738,203.197788,244.919144,207.99087,236.200964,291.607046,169.88937,202.810311,232.678141,244.473143,223.51342,266.249544,134.445132,240.877033,139.686609,273.514406,223.793293,182.637717,186.646521,162.672333,260.612795,210.717327,225.76127,244.228739,198.79655,218.368436,287.285213,213.638824,204.470633,255.121768,190.09052,226.399722
"ENSSSCG00000000146",31.779291,53.075931,36.524936,6.172014,6.018327,8.990168,12.190867,2.239056,16.787294,3.624629,8.388932,2.452231,11.887595,20.887818,8.766479,2.610488,9.240625,4.505213,24.79369,6.511284,10.918166,7.616923,26.074012,10.535895,14.01181,7.02979,12.317773,8.075267,4.340328,8.703395,4.714429,20.294933,7.794468,3.58721,5.038963,11.244186,9.498963,11.617807,6.307309,4.975346,16.478513,27.919486,26.829939,9.677477,11.486522,4.667365,11.256491,2.001625
"ENSSSCG00000000148",7.259243,4.31173,8.663749,4.644255,3.878427,5.079236,5.407805,4.687334,4.253577,5.550956,3.564341,4.156921,10.73713,9.931743,7.734513,3.848444,5.233139,4.431815,4.593572,3.53927,7.96556,5.706599,5.279294,3.702424,4.765289,3.469876,5.067602,9.968778,3.930214,7.41807,4.326678,5.636238,5.377517,3.213167,4.819086,2.107379,5.592296,5.556789,5.288684,7.08551,4.258685,4.269811,5.168631,5.545866,6.251205,7.415948,8.410763,1.486209
"ENSSSCG00000000151",14.990652,12.228837,3.111369,4.943537,0.707134,30.882984,7.225859,1.700761,3.507367,1.902246,0.280835,3.253328,0.756485,3.043068,0.082629,0.169972,0.34653,0.322101,7.992072,0.2491,0.521137,0.191142,0.460416,4.323675,0.255619,0.293869,0.45377,0.148621,0.133408,0.293981,0.658309,1.231475,0.304793,0.258222,0.854236,0.775548,0.590282,0.92293,0.386466,0.094634,27.863851,0.355984,8.377598,0.222213,0.49699,0.262711,0.133984,0.418295
"ENSSSCG00000000152",132.883932,113.362687,127.977972,104.428598,96.326676,98.579003,109.850679,106.716638,104.892393,100.740437,97.535376,95.02059,121.551672,139.718229,108.860446,103.050349,93.656305,97.792585,151.816017,107.297911,119.164912,145.205526,119.291997,102.507112,170.585753,143.754492,181.448994,147.583804,98.746657,139.956792,127.53156,116.87017,116.478721,93.745785,123.308188,149.303604,136.277971,140.706603,147.575567,82.393919,141.429396,99.884041,122.838068,142.147308,144.556606,109.835086,111.97641,87.428327
"ENSSSCG00000000156",35.277163,35.973448,32.543909,24.193286,26.97041,39.078267,29.570411,25.18935,33.789647,34.623388,30.573263,33.516979,30.400621,28.939647,27.393892,28.367175,24.771957,25.325326,27.604948,29.312052,29.276374,30.377893,22.050366,20.792816,27.574545,29.985418,24.905436,32.580982,20.712414,21.137077,29.84999,29.847201,27.838203,23.416007,27.75774,24.753475,30.940094,26.966214,35.492191,27.848915,25.825841,23.888823,30.637556,22.121728,27.849865,25.473499,31.092577,26.272868
"ENSSSCG00000000157",0.666731,0,1.132011,0.930251,0.858767,1.192782,0.481476,0.363941,0.924592,0.941706,0.7142,0.489945,0.474499,1.024141,0.062456,0.620789,0.645227,0.449483,0.733323,0.360364,0.468294,0.612867,0.659324,0.483029,0.704701,0.595075,1.189605,0.234666,0.382746,0.650921,1.032181,0.584397,0.235383,0.148048,0.905386,0.66216,0.368515,0.517608,1.166706,0.484724,0.387644,0.645988,0.316803,0.505973,0.989117,0.082086,0.197349,0.944575
"ENSSSCG00000000158",19.582903,20.06182,18.119361,16.916336,19.832864,18.859522,16.021239,17.471658,19.103323,17.809883,21.765024,16.557541,17.16323,16.419531,18.294489,18.913965,18.828035,17.730014,20.372307,18.514948,21.392232,21.314917,14.230684,15.996753,21.719524,18.497553,22.400769,23.351455,14.488987,19.094326,18.236132,16.499038,20.103062,16.977792,20.221179,17.303903,19.207216,17.24935,20.336827,21.604045,18.749955,15.571033,18.554479,18.681929,19.79207,17.202182,20.429411,20.088825
"ENSSSCG00000000159",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000000160",16.108111,12.639266,15.105156,10.20719,14.201858,13.08906,13.58027,12.088056,14.471743,14.347878,13.995983,13.045607,11.953293,12.874284,11.55241,9.265185,10.26487,10.474784,15.693478,11.17903,13.731642,14.819865,10.840907,11.907951,14.899626,16.638062,14.16075,15.858942,10.557139,13.061171,12.933758,13.565002,13.624744,9.593058,12.880806,12.618795,14.043977,10.913508,17.659258,11.272859,13.7698,10.536204,13.706731,11.352475,14.15476,12.259607,12.249597,11.350604
"ENSSSCG00000000161",15.055341,13.264186,15.946901,15.01908,12.131739,14.812276,13.564238,14.603573,13.830316,13.824955,15.354598,15.754624,13.337101,12.873857,15.106205,14.342988,14.14106,15.126502,14.649685,11.170392,15.386205,15.599073,13.405403,10.253825,15.484416,16.314641,15.034708,17.126995,12.643732,12.402604,14.586119,13.237494,16.176106,16.037894,13.079017,15.989005,12.594934,13.236438,18.450665,15.9708,14.084759,14.333817,17.026803,12.137449,16.579185,14.715185,14.741494,13.823608
"ENSSSCG00000000162",5.913631,3.080241,4.416295,3.498243,3.505255,2.568214,3.20266,3.675933,3.355094,3.376706,2.087986,3.036138,3.048903,4.839697,3.285578,1.64807,3.584599,2.357064,3.707645,2.783566,5.036305,5.337345,3.748655,1.706611,3.664296,3.241078,4.680979,6.710024,1.922303,2.559515,4.572044,4.550889,2.665671,2.408756,1.633821,4.662029,2.206918,4.808864,4.632553,2.793467,5.358091,3.368534,3.720644,3.536687,3.026002,3.463699,2.063139,1.851916
"ENSSSCG00000000164",38.22047,44.368182,38.617709,31.687967,49.57641,24.424533,22.147984,18.682997,37.243841,26.784499,61.936714,28.539812,59.879878,36.524319,80.266102,42.790732,51.414882,52.547169,50.41751,55.74801,68.748381,50.839372,70.703317,45.544845,49.605872,58.469411,59.482748,43.31801,41.211635,48.489479,57.769524,37.686966,64.313679,44.218623,46.423431,53.022515,54.992408,53.957075,52.93019,26.551261,34.374775,65.339525,22.055649,47.776515,50.981701,56.254975,42.886483,78.573207
"ENSSSCG00000000167",35.823657,38.525496,35.874751,32.770726,32.611733,31.889031,33.103839,36.982585,43.946371,37.225708,31.415901,35.69677,30.89939,28.881226,34.629828,35.002216,43.684475,23.492091,29.259841,25.754386,32.74023,32.963243,26.016683,26.178768,35.911712,34.400106,37.15862,37.255649,27.358234,27.467791,29.801376,27.969946,39.074557,26.7965,29.357229,32.144811,24.120626,37.635296,37.940498,27.326323,26.638475,26.908242,30.517863,31.556843,29.482195,28.611148,31.360321,26.656025
"ENSSSCG00000000171",76.021565,94.984969,73.760942,73.894493,81.090897,67.522877,57.04855,65.749029,67.877828,77.358795,120.211914,68.684895,92.327159,92.917669,104.882466,94.159174,102.914191,103.470852,70.921385,94.617244,109.827965,95.090377,93.594419,68.276217,101.705233,103.87725,122.406597,97.267872,90.708427,89.060823,77.337225,91.755566,116.292752,55.36268,107.534824,46.511963,88.886071,92.440663,93.561081,136.692207,55.413219,76.472623,73.214295,103.438791,101.530867,102.283525,97.759144,84.610698
