"category","role","required","source_exact_rel","source_basename_candidates","source_resolved","destination","selection_mode","n_exact_basename_candidates","status","source_size_bytes","copied_size_bytes","source_modified_time","copied_modified_time","md5_copied_file","all_exact_basename_candidates","error_message"
"GSEA_running_curve_figure","H2w12 figure summary",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w12_current78_trimmed_GSEA_running_curves/stepH2w12_current78_trimmed_GSEA_running_curves_summary.csv","stepH2w12_current78_trimmed_GSEA_running_curves_summary.csv","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w12_current78_trimmed_GSEA_running_curves/stepH2w12_current78_trimmed_GSEA_running_curves_summary.csv","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/tables/09_trimmed_GSEA_running_curve_source/stepH2w12_current78_trimmed_GSEA_running_curves_summary.csv","exact_relative_path",1,"COPIED",1911,1911,"2026-05-27 08:09:16","2026-05-27 08:09:16","6e090fde82e55f5cae09862b1569e96d","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w12_current78_trimmed_GSEA_running_curves/stepH2w12_current78_trimmed_GSEA_running_curves_summary.csv",""
"GSEA_running_curve_figure","H2w12 summary to send",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w12_current78_trimmed_GSEA_running_curves/logs/stepH2w12_current78_trimmed_GSEA_running_curves_summary_to_send_me.txt","stepH2w12_current78_trimmed_GSEA_running_curves_summary_to_send_me.txt","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w12_current78_trimmed_GSEA_running_curves/logs/stepH2w12_current78_trimmed_GSEA_running_curves_summary_to_send_me.txt","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/logs/stepH2w12_current78_trimmed_GSEA_running_curves_summary_to_send_me.txt","exact_relative_path",1,"COPIED",7328,7328,"2026-05-27 08:09:16","2026-05-27 08:09:16","cde16f4b982afa5189b00ef486120865","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w12_current78_trimmed_GSEA_running_curves/logs/stepH2w12_current78_trimmed_GSEA_running_curves_summary_to_send_me.txt",""
"GSEA_running_curve_figure","H2w12 full log",FALSE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w12_current78_trimmed_GSEA_running_curves/logs/stepH2w12_current78_trimmed_GSEA_running_curves_full_log.txt","stepH2w12_current78_trimmed_GSEA_running_curves_full_log.txt","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w12_current78_trimmed_GSEA_running_curves/logs/stepH2w12_current78_trimmed_GSEA_running_curves_full_log.txt","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/logs/stepH2w12_current78_trimmed_GSEA_running_curves_full_log.txt","exact_relative_path",1,"COPIED",8814,8814,"2026-05-27 08:09:16","2026-05-27 08:09:16","46983fee78fcf3c55d40be3d6c390154","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w12_current78_trimmed_GSEA_running_curves/logs/stepH2w12_current78_trimmed_GSEA_running_curves_full_log.txt",""
"GSEA_running_curve_figure","H2w12 GSEA running curves PNG",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/figures/stepH2w12_current78_trimmed_GSEA_running_curves/Supplementary_fastp_trimmed_current78_Hallmark_GSEA_running_curves_mouse_style.png","Supplementary_fastp_trimmed_current78_Hallmark_GSEA_running_curves_mouse_style.png","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/figures/stepH2w12_current78_trimmed_GSEA_running_curves/Supplementary_fastp_trimmed_current78_Hallmark_GSEA_running_curves_mouse_style.png","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/figures/04_trimmed_GSEA_running_curves/Supplementary_fastp_trimmed_current78_Hallmark_GSEA_running_curves_mouse_style.png","exact_relative_path",1,"COPIED",143811,143811,"2026-05-27 08:09:04","2026-05-27 08:09:04","6ba13377fc2a0953d8030ae2c9606ceb","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/figures/stepH2w12_current78_trimmed_GSEA_running_curves/Supplementary_fastp_trimmed_current78_Hallmark_GSEA_running_curves_mouse_style.png",""
"GSEA_running_curve_figure","H2w12 GSEA running curves PDF",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/figures/stepH2w12_current78_trimmed_GSEA_running_curves/Supplementary_fastp_trimmed_current78_Hallmark_GSEA_running_curves_mouse_style.pdf","Supplementary_fastp_trimmed_current78_Hallmark_GSEA_running_curves_mouse_style.pdf","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/figures/stepH2w12_current78_trimmed_GSEA_running_curves/Supplementary_fastp_trimmed_current78_Hallmark_GSEA_running_curves_mouse_style.pdf","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/figures/04_trimmed_GSEA_running_curves/Supplementary_fastp_trimmed_current78_Hallmark_GSEA_running_curves_mouse_style.pdf","exact_relative_path",1,"COPIED",285967,285967,"2026-05-27 08:09:06","2026-05-27 08:09:06","c6251ff95111fbb5043765837e6a5b5a","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/figures/stepH2w12_current78_trimmed_GSEA_running_curves/Supplementary_fastp_trimmed_current78_Hallmark_GSEA_running_curves_mouse_style.pdf",""
"main24_heatmap_figure","H2w13 primary 24 core genes used",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w13_current78_trimmed_main24_core_heatmap_sensitivity/stepH2w13_primary24_core_genes_used_for_trimmed_heatmap.csv","stepH2w13_primary24_core_genes_used_for_trimmed_heatmap.csv","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w13_current78_trimmed_main24_core_heatmap_sensitivity/stepH2w13_primary24_core_genes_used_for_trimmed_heatmap.csv","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/tables/10_trimmed_main24_heatmap_source/stepH2w13_primary24_core_genes_used_for_trimmed_heatmap.csv","exact_relative_path",1,"COPIED",2528,2528,"2026-05-27 08:09:44","2026-05-27 08:09:44","409c837d8deb646143bf6f6ba8d6699c","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w13_current78_trimmed_main24_core_heatmap_sensitivity/stepH2w13_primary24_core_genes_used_for_trimmed_heatmap.csv",""
"main24_heatmap_figure","H2w13 heatmap z-score matrix",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w13_current78_trimmed_main24_core_heatmap_sensitivity/stepH2w13_trimmed_primary24_core_gene_heatmap_zscore_matrix.csv","stepH2w13_trimmed_primary24_core_gene_heatmap_zscore_matrix.csv","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w13_current78_trimmed_main24_core_heatmap_sensitivity/stepH2w13_trimmed_primary24_core_gene_heatmap_zscore_matrix.csv","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/tables/10_trimmed_main24_heatmap_source/stepH2w13_trimmed_primary24_core_gene_heatmap_zscore_matrix.csv","exact_relative_path",1,"COPIED",7972,7972,"2026-05-27 08:09:44","2026-05-27 08:09:44","842b769d5992a235ef687f51818eebda","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w13_current78_trimmed_main24_core_heatmap_sensitivity/stepH2w13_trimmed_primary24_core_gene_heatmap_zscore_matrix.csv",""
"main24_heatmap_figure","H2w13 heatmap logCPM matrix",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w13_current78_trimmed_main24_core_heatmap_sensitivity/stepH2w13_trimmed_primary24_core_gene_logCPM_matrix.csv","stepH2w13_trimmed_primary24_core_gene_logCPM_matrix.csv","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w13_current78_trimmed_main24_core_heatmap_sensitivity/stepH2w13_trimmed_primary24_core_gene_logCPM_matrix.csv","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/tables/10_trimmed_main24_heatmap_source/stepH2w13_trimmed_primary24_core_gene_logCPM_matrix.csv","exact_relative_path",1,"COPIED",7984,7984,"2026-05-27 08:09:44","2026-05-27 08:09:44","93212f83d9cb1e3018674089e4bc67aa","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w13_current78_trimmed_main24_core_heatmap_sensitivity/stepH2w13_trimmed_primary24_core_gene_logCPM_matrix.csv",""
"main24_heatmap_figure","H2w13 heatmap sample annotation",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w13_current78_trimmed_main24_core_heatmap_sensitivity/stepH2w13_trimmed_core_sample_annotation.csv","stepH2w13_trimmed_core_sample_annotation.csv","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w13_current78_trimmed_main24_core_heatmap_sensitivity/stepH2w13_trimmed_core_sample_annotation.csv","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/tables/10_trimmed_main24_heatmap_source/stepH2w13_trimmed_core_sample_annotation.csv","exact_relative_path",1,"COPIED",693,693,"2026-05-27 08:09:44","2026-05-27 08:09:44","743feb7529196bfa5c4c4c9a18943d8a","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w13_current78_trimmed_main24_core_heatmap_sensitivity/stepH2w13_trimmed_core_sample_annotation.csv",""
"main24_heatmap_figure","H2w13 heatmap summary",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w13_current78_trimmed_main24_core_heatmap_sensitivity/stepH2w13_current78_trimmed_main24_core_heatmap_sensitivity_summary.csv","stepH2w13_current78_trimmed_main24_core_heatmap_sensitivity_summary.csv","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w13_current78_trimmed_main24_core_heatmap_sensitivity/stepH2w13_current78_trimmed_main24_core_heatmap_sensitivity_summary.csv","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/tables/10_trimmed_main24_heatmap_source/stepH2w13_current78_trimmed_main24_core_heatmap_sensitivity_summary.csv","exact_relative_path",1,"COPIED",1753,1753,"2026-05-27 08:09:44","2026-05-27 08:09:44","9fad71990fd326b459cd6bba26956a15","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w13_current78_trimmed_main24_core_heatmap_sensitivity/stepH2w13_current78_trimmed_main24_core_heatmap_sensitivity_summary.csv",""
"main24_heatmap_figure","H2w13 versions and method records",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w13_current78_trimmed_main24_core_heatmap_sensitivity/stepH2w13_versions_and_method_records.csv","stepH2w13_versions_and_method_records.csv","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w13_current78_trimmed_main24_core_heatmap_sensitivity/stepH2w13_versions_and_method_records.csv","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/tables/10_trimmed_main24_heatmap_source/stepH2w13_versions_and_method_records.csv","exact_relative_path",1,"COPIED",700,700,"2026-05-27 08:09:44","2026-05-27 08:09:44","0374c954b62c5927e08d7310dc3e0e55","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w13_current78_trimmed_main24_core_heatmap_sensitivity/stepH2w13_versions_and_method_records.csv",""
"main24_heatmap_figure","H2w13 sessionInfo",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w13_current78_trimmed_main24_core_heatmap_sensitivity/stepH2w13_sessionInfo.txt","stepH2w13_sessionInfo.txt","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w13_current78_trimmed_main24_core_heatmap_sensitivity/stepH2w13_sessionInfo.txt","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/tables/10_trimmed_main24_heatmap_source/stepH2w13_sessionInfo.txt","exact_relative_path",1,"COPIED",1665,1665,"2026-05-27 08:09:44","2026-05-27 08:09:44","c48b78c805e1550ea03404153c190971","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w13_current78_trimmed_main24_core_heatmap_sensitivity/stepH2w13_sessionInfo.txt",""
"main24_heatmap_figure","H2w13 summary to send",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w13_current78_trimmed_main24_core_heatmap_sensitivity/logs/stepH2w13_current78_trimmed_main24_core_heatmap_sensitivity_summary_to_send_me.txt","stepH2w13_current78_trimmed_main24_core_heatmap_sensitivity_summary_to_send_me.txt","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w13_current78_trimmed_main24_core_heatmap_sensitivity/logs/stepH2w13_current78_trimmed_main24_core_heatmap_sensitivity_summary_to_send_me.txt","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/logs/stepH2w13_current78_trimmed_main24_core_heatmap_sensitivity_summary_to_send_me.txt","exact_relative_path",1,"COPIED",10027,10027,"2026-05-27 08:09:44","2026-05-27 08:09:44","1f12a8da4cc3eed8b09aab285d0b64ba","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w13_current78_trimmed_main24_core_heatmap_sensitivity/logs/stepH2w13_current78_trimmed_main24_core_heatmap_sensitivity_summary_to_send_me.txt",""
"main24_heatmap_figure","H2w13 full log",FALSE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w13_current78_trimmed_main24_core_heatmap_sensitivity/logs/stepH2w13_current78_trimmed_main24_core_heatmap_sensitivity_full_log.txt","stepH2w13_current78_trimmed_main24_core_heatmap_sensitivity_full_log.txt","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w13_current78_trimmed_main24_core_heatmap_sensitivity/logs/stepH2w13_current78_trimmed_main24_core_heatmap_sensitivity_full_log.txt","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/logs/stepH2w13_current78_trimmed_main24_core_heatmap_sensitivity_full_log.txt","exact_relative_path",1,"COPIED",13954,13954,"2026-05-27 08:09:44","2026-05-27 08:09:44","f9fc257d6896798e3275fef97d44d857","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w13_current78_trimmed_main24_core_heatmap_sensitivity/logs/stepH2w13_current78_trimmed_main24_core_heatmap_sensitivity_full_log.txt",""
"main24_heatmap_figure","H2w13 main24 heatmap PNG",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/figures/stepH2w13_current78_trimmed_main24_core_heatmap_sensitivity/Supplementary_fastp_trimmed_primary24_core_gene_heatmap_step09_style.png","Supplementary_fastp_trimmed_primary24_core_gene_heatmap_step09_style.png","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/figures/stepH2w13_current78_trimmed_main24_core_heatmap_sensitivity/Supplementary_fastp_trimmed_primary24_core_gene_heatmap_step09_style.png","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/figures/05_trimmed_main24_heatmap/Supplementary_fastp_trimmed_primary24_core_gene_heatmap_step09_style.png","exact_relative_path",1,"COPIED",96918,96918,"2026-05-27 08:09:44","2026-05-27 08:09:44","492a103597c07d1de9f0afa23218ab7e","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/figures/stepH2w13_current78_trimmed_main24_core_heatmap_sensitivity/Supplementary_fastp_trimmed_primary24_core_gene_heatmap_step09_style.png",""
"main24_heatmap_figure","H2w13 main24 heatmap PDF",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/figures/stepH2w13_current78_trimmed_main24_core_heatmap_sensitivity/Supplementary_fastp_trimmed_primary24_core_gene_heatmap_step09_style.pdf","Supplementary_fastp_trimmed_primary24_core_gene_heatmap_step09_style.pdf","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/figures/stepH2w13_current78_trimmed_main24_core_heatmap_sensitivity/Supplementary_fastp_trimmed_primary24_core_gene_heatmap_step09_style.pdf","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/figures/05_trimmed_main24_heatmap/Supplementary_fastp_trimmed_primary24_core_gene_heatmap_step09_style.pdf","exact_relative_path",1,"COPIED",9725,9725,"2026-05-27 08:09:44","2026-05-27 08:09:44","256da6043a523b5be7e124f1fad9ae0b","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/figures/stepH2w13_current78_trimmed_main24_core_heatmap_sensitivity/Supplementary_fastp_trimmed_primary24_core_gene_heatmap_step09_style.pdf",""
"logs","H2w1 fastp version check log",FALSE,"rebuild_submission/02_pig_early_fastp_sensitivity/logs/stepH2w1_wsl_fastp_version_check.log","stepH2w1_wsl_fastp_version_check.log","","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/logs/stepH2w1_wsl_fastp_version_check.log","not_found",0,"NOT_FOUND",NA,NA,NA,NA,NA,"",""
"logs","H2w1 CON1 smoke fastp log",FALSE,"rebuild_submission/02_pig_early_fastp_sensitivity/logs/stepH2w1_CON1_smoke_fastp.log","stepH2w1_CON1_smoke_fastp.log","","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/logs/stepH2w1_CON1_smoke_fastp.log","not_found",0,"NOT_FOUND",NA,NA,NA,NA,NA,"",""
"logs","H2w2 batch commands",FALSE,"rebuild_submission/02_pig_early_fastp_sensitivity/logs/stepH2w2_v3_fastp_batch_commands.txt","stepH2w2_v3_fastp_batch_commands.txt","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/logs/stepH2w2_v3_fastp_batch_commands.txt","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/logs/stepH2w2_v3_fastp_batch_commands.txt","exact_relative_path",2,"COPIED",30858,30858,"2026-04-28 12:04:20","2026-04-28 12:04:20","bfcdd21a666e8bfb15756753e9c543b2","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/logs/stepH2w2_v3_fastp_batch_commands.txt | E:/R/ACLsenescence2 LD/rebuild_submission/02_pig_early_fastp_sensitivity/logs/stepH2w2_v3_fastp_batch_commands.txt",""
"logs","H2w2 batch main log",FALSE,"rebuild_submission/02_pig_early_fastp_sensitivity/logs/stepH2w2_v3_fastp_batch_main_log.txt","stepH2w2_v3_fastp_batch_main_log.txt","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/logs/stepH2w2_v3_fastp_batch_main_log.txt","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/logs/stepH2w2_v3_fastp_batch_main_log.txt","exact_relative_path",2,"COPIED",2488,2488,"2026-04-28 12:04:20","2026-04-28 12:04:20","5b4232a3641ccda78ea9b4ba2d4fec9c","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/logs/stepH2w2_v3_fastp_batch_main_log.txt | E:/R/ACLsenescence2 LD/rebuild_submission/02_pig_early_fastp_sensitivity/logs/stepH2w2_v3_fastp_batch_main_log.txt",""
"logs","H2w2 preflight WSL fastp check log",FALSE,"rebuild_submission/02_pig_early_fastp_sensitivity/logs/stepH2w2_v3_preflight_wsl_fastp_check.log","stepH2w2_v3_preflight_wsl_fastp_check.log","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/logs/stepH2w2_v3_preflight_wsl_fastp_check.log","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/logs/stepH2w2_v3_preflight_wsl_fastp_check.log","exact_relative_path",2,"COPIED",196,196,"2026-04-28 11:12:54","2026-04-28 11:12:54","8ab6d856590128f9b637132b15f0e4bf","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/logs/stepH2w2_v3_preflight_wsl_fastp_check.log | E:/R/ACLsenescence2 LD/rebuild_submission/02_pig_early_fastp_sensitivity/logs/stepH2w2_v3_preflight_wsl_fastp_check.log",""
"logs","H2w3 fastp QC manifest log",FALSE,"rebuild_submission/02_pig_early_fastp_sensitivity/logs/stepH2w3_fastp_qc_and_alignment_manifest_log.txt","stepH2w3_fastp_qc_and_alignment_manifest_log.txt","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/logs/stepH2w3_fastp_qc_and_alignment_manifest_log.txt","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/logs/stepH2w3_fastp_qc_and_alignment_manifest_log.txt","exact_relative_path",2,"COPIED",17567,17567,"2026-04-28 12:36:44","2026-04-28 12:36:44","a17b0c9e4c62394f09c27e34f884880a","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/logs/stepH2w3_fastp_qc_and_alignment_manifest_log.txt | E:/R/ACLsenescence2 LD/rebuild_submission/02_pig_early_fastp_sensitivity/logs/stepH2w3_fastp_qc_and_alignment_manifest_log.txt",""
"logs","H2w4 trimmed alignment log",FALSE,"rebuild_submission/02_pig_early_fastp_sensitivity/logs/stepH2w4_v2_trimmed_alignment_main_log.txt","stepH2w4_v2_trimmed_alignment_main_log.txt","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/logs/stepH2w4_v2_trimmed_alignment_main_log.txt","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/logs/stepH2w4_v2_trimmed_alignment_main_log.txt","exact_relative_path",2,"COPIED",218373,218373,"2026-04-28 15:58:28","2026-04-28 15:58:28","d9cef684ad7c3bb8041ae126a5928931","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/logs/stepH2w4_v2_trimmed_alignment_main_log.txt | E:/R/ACLsenescence2 LD/rebuild_submission/02_pig_early_fastp_sensitivity/logs/stepH2w4_v2_trimmed_alignment_main_log.txt",""
"logs","H2w5 featureCounts log",FALSE,"rebuild_submission/02_pig_early_fastp_sensitivity/logs/stepH2w5_v2_trimmed_featureCounts_log.txt","stepH2w5_v2_trimmed_featureCounts_log.txt","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/logs/stepH2w5_v2_trimmed_featureCounts_log.txt","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/logs/stepH2w5_v2_trimmed_featureCounts_log.txt","exact_relative_path",2,"COPIED",1023,1023,"2026-05-16 22:28:34","2026-05-16 22:28:34","221ce1524f9bc36582d4401e8b4f13fc","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/logs/stepH2w5_v2_trimmed_featureCounts_log.txt | E:/R/ACLsenescence2 LD/rebuild_submission/02_pig_early_fastp_sensitivity/logs/stepH2w5_v2_trimmed_featureCounts_log.txt",""
"logs","H2w6 trimmed edgeR QLF DE log",FALSE,"rebuild_submission/02_pig_early_fastp_sensitivity/logs/stepH2w6_trimmed_edgeR_QLF_DE_log.txt","stepH2w6_trimmed_edgeR_QLF_DE_log.txt","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/logs/stepH2w6_trimmed_edgeR_QLF_DE_log.txt","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/logs/stepH2w6_trimmed_edgeR_QLF_DE_log.txt","exact_relative_path",2,"COPIED",1161,1161,"2026-05-17 07:18:32","2026-05-17 07:18:32","7344810c5bbbaa3d0b8d6dbf2eb1c4bf","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/logs/stepH2w6_trimmed_edgeR_QLF_DE_log.txt | E:/R/ACLsenescence2 LD/rebuild_submission/02_pig_early_fastp_sensitivity/logs/stepH2w6_trimmed_edgeR_QLF_DE_log.txt",""
"logs","H2w7 DE stability log",FALSE,"rebuild_submission/02_pig_early_fastp_sensitivity/logs/stepH2w7_trimmed_vs_untrimmed_DE_stability_log.txt","stepH2w7_trimmed_vs_untrimmed_DE_stability_log.txt","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/logs/stepH2w7_trimmed_vs_untrimmed_DE_stability_log.txt","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/logs/stepH2w7_trimmed_vs_untrimmed_DE_stability_log.txt","exact_relative_path",2,"COPIED",2109,2109,"2026-05-27 08:08:04","2026-05-27 08:08:04","243334deecd86ae61c3c08b64f498a6d","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/logs/stepH2w7_trimmed_vs_untrimmed_DE_stability_log.txt | E:/R/ACLsenescence2 LD/rebuild_submission/02_pig_early_fastp_sensitivity/logs/stepH2w7_trimmed_vs_untrimmed_DE_stability_log.txt",""
