"category","role","required","expected_paths","exact_basenames","found","source_chosen","source_mode","destination","copied","source_size_bytes","dest_size_bytes","source_md5","dest_md5","warning_message","error_message"
"tables_source_data","step12A_Figure3A_CellAge_scores_long.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step12A_Figure3A_whole_CellAge_from_scratch/step12A_Figure3A_CellAge_scores_long.csv","step12A_Figure3A_CellAge_scores_long.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step12A_Figure3A_whole_CellAge_from_scratch/step12A_Figure3A_CellAge_scores_long.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step12A_Figure3A_whole_CellAge_from_scratch/step12A_Figure3A_CellAge_scores_long.csv",TRUE,12852,12852,"82d4faa2ea992e8e58003f432d157632","82d4faa2ea992e8e58003f432d157632",NA,NA
"tables_source_data","step12A_Figure3A_CellAge_paired_stats.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step12A_Figure3A_whole_CellAge_from_scratch/step12A_Figure3A_CellAge_paired_stats.csv","step12A_Figure3A_CellAge_paired_stats.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step12A_Figure3A_whole_CellAge_from_scratch/step12A_Figure3A_CellAge_paired_stats.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step12A_Figure3A_whole_CellAge_from_scratch/step12A_Figure3A_CellAge_paired_stats.csv",TRUE,1284,1284,"d215e123e740e060f41ca5a29cc38eb6","d215e123e740e060f41ca5a29cc38eb6",NA,NA
"tables_source_data","step12A_CellAge_score_gene_coverage.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step12A_Figure3A_whole_CellAge_from_scratch/step12A_CellAge_score_gene_coverage.csv","step12A_CellAge_score_gene_coverage.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step12A_Figure3A_whole_CellAge_from_scratch/step12A_CellAge_score_gene_coverage.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step12A_Figure3A_whole_CellAge_from_scratch/step12A_CellAge_score_gene_coverage.csv",TRUE,142,142,"aeba53a8b8535501015ff24ae13d48d0","aeba53a8b8535501015ff24ae13d48d0",NA,NA
"tables_source_data","step12A_summary.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step12A_Figure3A_whole_CellAge_from_scratch/step12A_summary.csv","step12A_summary.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step12A_Figure3A_whole_CellAge_from_scratch/step12A_summary.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step12A_Figure3A_whole_CellAge_from_scratch/step12A_summary.csv",TRUE,909,909,"455b95c40af55fba2b6f4cfb9d90913c","455b95c40af55fba2b6f4cfb9d90913c",NA,NA
"tables_source_data","step12A_CellAge_and_mapping_version_audit.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step12A_Figure3A_whole_CellAge_from_scratch/step12A_CellAge_and_mapping_version_audit.csv","step12A_CellAge_and_mapping_version_audit.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step12A_Figure3A_whole_CellAge_from_scratch/step12A_CellAge_and_mapping_version_audit.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step12A_Figure3A_whole_CellAge_from_scratch/step12A_CellAge_and_mapping_version_audit.csv",TRUE,2547,2547,"fb53b5f22ce3fcdcc3621ec555f9fc50","fb53b5f22ce3fcdcc3621ec555f9fc50",NA,NA
"tables_source_data","step13_locked_DE_input_file_audit.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step13_Figure3B_mouse_Hallmark_GSEA/step13_locked_DE_input_file_audit.csv","step13_locked_DE_input_file_audit.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step13_Figure3B_mouse_Hallmark_GSEA/step13_locked_DE_input_file_audit.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step13_Figure3B_mouse_Hallmark_GSEA/step13_locked_DE_input_file_audit.csv",TRUE,328,328,"44e6cf62f2ed3b70eb3272f62d5663d4","44e6cf62f2ed3b70eb3272f62d5663d4",NA,NA
"tables_source_data","step13_mouse_GSEA_rank_1W.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step13_Figure3B_mouse_Hallmark_GSEA/step13_mouse_GSEA_rank_1W.csv","step13_mouse_GSEA_rank_1W.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step13_Figure3B_mouse_Hallmark_GSEA/step13_mouse_GSEA_rank_1W.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step13_Figure3B_mouse_Hallmark_GSEA/step13_mouse_GSEA_rank_1W.csv",TRUE,2015665,2015665,"db9cb4673ce32e4d8c6b9a746536dd05","db9cb4673ce32e4d8c6b9a746536dd05",NA,NA
"tables_source_data","step13_mouse_GSEA_rank_4W.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step13_Figure3B_mouse_Hallmark_GSEA/step13_mouse_GSEA_rank_4W.csv","step13_mouse_GSEA_rank_4W.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step13_Figure3B_mouse_Hallmark_GSEA/step13_mouse_GSEA_rank_4W.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step13_Figure3B_mouse_Hallmark_GSEA/step13_mouse_GSEA_rank_4W.csv",TRUE,1996378,1996378,"e352c4bef6403689bec446c5db0d28cc","e352c4bef6403689bec446c5db0d28cc",NA,NA
"tables_source_data","step13_mouse_Hallmark_gene_sets_used.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step13_Figure3B_mouse_Hallmark_GSEA/step13_mouse_Hallmark_gene_sets_used.csv","step13_mouse_Hallmark_gene_sets_used.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step13_Figure3B_mouse_Hallmark_GSEA/step13_mouse_Hallmark_gene_sets_used.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step13_Figure3B_mouse_Hallmark_GSEA/step13_mouse_Hallmark_gene_sets_used.csv",TRUE,278794,278794,"1eed88c483da0f7421e499486c2450a5","1eed88c483da0f7421e499486c2450a5",NA,NA
"tables_source_data","step13_fgsea_reproducibility_settings.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step13_Figure3B_mouse_Hallmark_GSEA/step13_fgsea_reproducibility_settings.csv","step13_fgsea_reproducibility_settings.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step13_Figure3B_mouse_Hallmark_GSEA/step13_fgsea_reproducibility_settings.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step13_Figure3B_mouse_Hallmark_GSEA/step13_fgsea_reproducibility_settings.csv",TRUE,501,501,"e372b111dcfe9c7eec6da9f0a52a78c7","e372b111dcfe9c7eec6da9f0a52a78c7",NA,NA
"tables_source_data","step13_fgsea_Hallmark_1W.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step13_Figure3B_mouse_Hallmark_GSEA/step13_fgsea_Hallmark_1W.csv","step13_fgsea_Hallmark_1W.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step13_Figure3B_mouse_Hallmark_GSEA/step13_fgsea_Hallmark_1W.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step13_Figure3B_mouse_Hallmark_GSEA/step13_fgsea_Hallmark_1W.csv",TRUE,23037,23037,"3f3392b8b5144fd4b1396bff96116eb2","3f3392b8b5144fd4b1396bff96116eb2",NA,NA
"tables_source_data","step13_fgsea_Hallmark_4W.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step13_Figure3B_mouse_Hallmark_GSEA/step13_fgsea_Hallmark_4W.csv","step13_fgsea_Hallmark_4W.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step13_Figure3B_mouse_Hallmark_GSEA/step13_fgsea_Hallmark_4W.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step13_Figure3B_mouse_Hallmark_GSEA/step13_fgsea_Hallmark_4W.csv",TRUE,22426,22426,"774e09b2753f3db740dbf777ba2118a1","774e09b2753f3db740dbf777ba2118a1",NA,NA
"tables_source_data","step13_fgsea_Hallmark_all.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step13_Figure3B_mouse_Hallmark_GSEA/step13_fgsea_Hallmark_all.csv","step13_fgsea_Hallmark_all.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step13_Figure3B_mouse_Hallmark_GSEA/step13_fgsea_Hallmark_all.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step13_Figure3B_mouse_Hallmark_GSEA/step13_fgsea_Hallmark_all.csv",TRUE,45384,45384,"62a89544f23c878379416e90ea6ea704","62a89544f23c878379416e90ea6ea704",NA,NA
"tables_source_data","step13_Figure3B_target_pathway_stats.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step13_Figure3B_mouse_Hallmark_GSEA/step13_Figure3B_target_pathway_stats.csv","step13_Figure3B_target_pathway_stats.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step13_Figure3B_mouse_Hallmark_GSEA/step13_Figure3B_target_pathway_stats.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step13_Figure3B_mouse_Hallmark_GSEA/step13_Figure3B_target_pathway_stats.csv",TRUE,3162,3162,"51a17213b816c77c0f737bff71845aa7","51a17213b816c77c0f737bff71845aa7",NA,NA
"tables_source_data","step13_Figure3B_running_curve_source_data.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step13_Figure3B_mouse_Hallmark_GSEA/step13_Figure3B_running_curve_source_data.csv","step13_Figure3B_running_curve_source_data.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step13_Figure3B_mouse_Hallmark_GSEA/step13_Figure3B_running_curve_source_data.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step13_Figure3B_mouse_Hallmark_GSEA/step13_Figure3B_running_curve_source_data.csv",TRUE,8030748,8030748,"ed73c2770c39fab3a6367c50c90bd693","ed73c2770c39fab3a6367c50c90bd693",NA,NA
"tables_source_data","step13_Figure3B_GSEA_summary.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step13_Figure3B_mouse_Hallmark_GSEA/step13_Figure3B_GSEA_summary.csv","step13_Figure3B_GSEA_summary.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step13_Figure3B_mouse_Hallmark_GSEA/step13_Figure3B_GSEA_summary.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step13_Figure3B_mouse_Hallmark_GSEA/step13_Figure3B_GSEA_summary.csv",TRUE,1163,1163,"fbf38f0d5cbe02f6e492b3b88a2a39e3","fbf38f0d5cbe02f6e492b3b88a2a39e3",NA,NA
"tables_source_data","step14_Figure3C_current_4step_barplot_source_data.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step14_Figure3C_current_mapping_framework_barplot/step14_Figure3C_current_4step_barplot_source_data.csv","step14_Figure3C_current_4step_barplot_source_data.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step14_Figure3C_current_mapping_framework_barplot/step14_Figure3C_current_4step_barplot_source_data.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step14_Figure3C_current_mapping_framework_barplot/step14_Figure3C_current_4step_barplot_source_data.csv",TRUE,674,674,"65c103961205a89d9536d4f9c32b8ec6","65c103961205a89d9536d4f9c32b8ec6",NA,NA
"tables_source_data","step14_Figure3C_current_4step_input_file_audit.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step14_Figure3C_current_mapping_framework_barplot/step14_Figure3C_current_4step_input_file_audit.csv","step14_Figure3C_current_4step_input_file_audit.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step14_Figure3C_current_mapping_framework_barplot/step14_Figure3C_current_4step_input_file_audit.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step14_Figure3C_current_mapping_framework_barplot/step14_Figure3C_current_4step_input_file_audit.csv",TRUE,1776,1776,"6130ec56bd805f867cfffde0c63e1480","6130ec56bd805f867cfffde0c63e1480",NA,NA
"tables_source_data","step14_Figure3C_current_4step_barplot_run_summary.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step14_Figure3C_current_mapping_framework_barplot/step14_Figure3C_current_4step_barplot_run_summary.csv","step14_Figure3C_current_4step_barplot_run_summary.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step14_Figure3C_current_mapping_framework_barplot/step14_Figure3C_current_4step_barplot_run_summary.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step14_Figure3C_current_mapping_framework_barplot/step14_Figure3C_current_4step_barplot_run_summary.csv",TRUE,3078,3078,"4f7c167ba0c4ed651b80886d1f38a107","4f7c167ba0c4ed651b80886d1f38a107",NA,NA
"tables_source_data","step14_Step07_persistent_rows_with_mapping_and_CellAge_status.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step14_Figure3C_current_mapping_framework_barplot/step14_Step07_persistent_rows_with_mapping_and_CellAge_status.csv","step14_Step07_persistent_rows_with_mapping_and_CellAge_status.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step14_Figure3C_current_mapping_framework_barplot/step14_Step07_persistent_rows_with_mapping_and_CellAge_status.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step14_Figure3C_current_mapping_framework_barplot/step14_Step07_persistent_rows_with_mapping_and_CellAge_status.csv",TRUE,65042,65042,"a0b06791e19029be2421bf183b4e990d","a0b06791e19029be2421bf183b4e990d",NA,NA
"tables_source_data","step14_Step07_persistent_rows_without_mappable_symbol.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step14_Figure3C_current_mapping_framework_barplot/step14_Step07_persistent_rows_without_mappable_symbol.csv","step14_Step07_persistent_rows_without_mappable_symbol.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step14_Figure3C_current_mapping_framework_barplot/step14_Step07_persistent_rows_without_mappable_symbol.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step14_Figure3C_current_mapping_framework_barplot/step14_Step07_persistent_rows_without_mappable_symbol.csv",TRUE,1267,1267,"1a46fd3dc4feb6341425535fec086086","1a46fd3dc4feb6341425535fec086086",NA,NA
"tables_source_data","step15_Figure3D_source_data_current.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step15_Figure3D_top_CellAge_overlap_by_direction_current/step15_Figure3D_source_data_current.csv","step15_Figure3D_source_data_current.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step15_Figure3D_top_CellAge_overlap_by_direction_current/step15_Figure3D_source_data_current.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step15_Figure3D_top_CellAge_overlap_by_direction_current/step15_Figure3D_source_data_current.csv",TRUE,4743,4743,"6909d4b9cbb615549bab895113d603ba","6909d4b9cbb615549bab895113d603ba",NA,NA
"tables_source_data","step15_Figure3D_full_merged_overlap_table_current.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step15_Figure3D_top_CellAge_overlap_by_direction_current/step15_Figure3D_full_merged_overlap_table_current.csv","step15_Figure3D_full_merged_overlap_table_current.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step15_Figure3D_top_CellAge_overlap_by_direction_current/step15_Figure3D_full_merged_overlap_table_current.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step15_Figure3D_top_CellAge_overlap_by_direction_current/step15_Figure3D_full_merged_overlap_table_current.csv",TRUE,47493,47493,"8c1e20b3f5b269f0d44b4bea54e77018","8c1e20b3f5b269f0d44b4bea54e77018",NA,NA
"tables_source_data","step15_Figure3D_input_file_audit_current.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step15_Figure3D_top_CellAge_overlap_by_direction_current/step15_Figure3D_input_file_audit_current.csv","step15_Figure3D_input_file_audit_current.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step15_Figure3D_top_CellAge_overlap_by_direction_current/step15_Figure3D_input_file_audit_current.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step15_Figure3D_top_CellAge_overlap_by_direction_current/step15_Figure3D_input_file_audit_current.csv",TRUE,843,843,"b387e822a95a40811fd4c49e179d6528","b387e822a95a40811fd4c49e179d6528",NA,NA
"tables_source_data","step15_Figure3D_run_summary_current.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step15_Figure3D_top_CellAge_overlap_by_direction_current/step15_Figure3D_run_summary_current.csv","step15_Figure3D_run_summary_current.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step15_Figure3D_top_CellAge_overlap_by_direction_current/step15_Figure3D_run_summary_current.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step15_Figure3D_top_CellAge_overlap_by_direction_current/step15_Figure3D_run_summary_current.csv",TRUE,1936,1936,"a9592a6670881eb6a84ddbc6f561f433","a9592a6670881eb6a84ddbc6f561f433",NA,NA
"optional_audit_tables","step04_unmatched_expression_columns.csv",FALSE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step04_unmatched_expression_columns.csv","step04_unmatched_expression_columns.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step04_unmatched_expression_columns.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/optional_audit_tables/07_tables/step04_unmatched_expression_columns.csv",TRUE,701,701,"9384ffc9e6db03acdb58ba0ae148d612","9384ffc9e6db03acdb58ba0ae148d612",NA,NA
"optional_audit_tables","step05_1W_NA_count_cells_removed.csv",FALSE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_1W_NA_count_cells_removed.csv","step05_1W_NA_count_cells_removed.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_1W_NA_count_cells_removed.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/optional_audit_tables/07_tables/step05_mouse_DE_volcano/step05_1W_NA_count_cells_removed.csv",TRUE,60335,60335,"8100ec69b2b2a421a25bb38b597e3e4d","8100ec69b2b2a421a25bb38b597e3e4d",NA,NA
"optional_audit_tables","step05_4W_NA_count_cells_removed.csv",FALSE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_4W_NA_count_cells_removed.csv","step05_4W_NA_count_cells_removed.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_4W_NA_count_cells_removed.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/optional_audit_tables/07_tables/step05_mouse_DE_volcano/step05_4W_NA_count_cells_removed.csv",TRUE,60335,60335,"5e79d622a38469210820fcc5f480191f","5e79d622a38469210820fcc5f480191f",NA,NA
"optional_audit_tables","step11A_CellAge_duplicate_symbol_rows_removed_by_first_occurrence_rule.csv",FALSE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step11A_CellAge_raw_to_clean/step11A_CellAge_duplicate_symbol_rows_removed_by_first_occurrence_rule.csv","step11A_CellAge_duplicate_symbol_rows_removed_by_first_occurrence_rule.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step11A_CellAge_raw_to_clean/step11A_CellAge_duplicate_symbol_rows_removed_by_first_occurrence_rule.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/optional_audit_tables/07_tables/step11A_CellAge_raw_to_clean/step11A_CellAge_duplicate_symbol_rows_removed_by_first_occurrence_rule.csv",TRUE,15230,15230,"360d2916fed39c3e073637b8614a0391","360d2916fed39c3e073637b8614a0391",NA,NA
"optional_audit_tables","step11A_CellAge_candidate_files.csv",FALSE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step11A_CellAge_raw_to_clean/step11A_CellAge_candidate_files.csv","step11A_CellAge_candidate_files.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step11A_CellAge_raw_to_clean/step11A_CellAge_candidate_files.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/optional_audit_tables/07_tables/step11A_CellAge_raw_to_clean/step11A_CellAge_candidate_files.csv",TRUE,238,238,"8ba77b1ffcb0ace1c6134b409bb147fd","8ba77b1ffcb0ace1c6134b409bb147fd",NA,NA
"optional_audit_tables","step11A_CellAge_columns_detected_when_required_missing.csv",FALSE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step11A_CellAge_raw_to_clean/step11A_CellAge_columns_detected_when_required_missing.csv","step11A_CellAge_columns_detected_when_required_missing.csv",FALSE,NA,"not_found","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/optional_audit_tables/07_tables/step11A_CellAge_raw_to_clean/step11A_CellAge_columns_detected_when_required_missing.csv",FALSE,NA,NA,NA,NA,NA,NA
"optional_audit_tables","step11B_input_persistent_mouse_genes_all.csv",FALSE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step11B_current_gorth_strict_1to1_remap/step11B_input_persistent_mouse_genes_all.csv","step11B_input_persistent_mouse_genes_all.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step11B_current_gorth_strict_1to1_remap/step11B_input_persistent_mouse_genes_all.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/optional_audit_tables/07_tables/step11B_current_gorth_strict_1to1_remap/step11B_input_persistent_mouse_genes_all.csv",TRUE,234499,234499,"b252e342824c1a74050aed377e140145","b252e342824c1a74050aed377e140145",NA,NA
"optional_audit_tables","step11B_input_persistent_mouse_genes_with_SYMBOL_for_gorth.csv",FALSE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step11B_current_gorth_strict_1to1_remap/step11B_input_persistent_mouse_genes_with_SYMBOL_for_gorth.csv","step11B_input_persistent_mouse_genes_with_SYMBOL_for_gorth.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/submission/mouse_discovery_minimal_submission_package_20260526_234711/optional_audit_tables/07_tables/step11B_current_gorth_strict_1to1_remap/step11B_input_persistent_mouse_genes_with_SYMBOL_for_gorth.csv","recursive_exact_basename_in_preferred_root","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/optional_audit_tables/07_tables/step11B_current_gorth_strict_1to1_remap/step11B_input_persistent_mouse_genes_with_SYMBOL_for_gorth.csv",TRUE,233391,233391,"a9f0536b84cc083e2084e2b429a943b5","a9f0536b84cc083e2084e2b429a943b5",NA,NA
"optional_audit_tables","step11C_CellAge_clean_duplicate_symbols_detected.csv",FALSE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step11C_intersect_current_gorth_mapping_with_CellAge_clean/step11C_CellAge_clean_duplicate_symbols_detected.csv","step11C_CellAge_clean_duplicate_symbols_detected.csv",FALSE,NA,"not_found","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/optional_audit_tables/07_tables/step11C_intersect_current_gorth_mapping_with_CellAge_clean/step11C_CellAge_clean_duplicate_symbols_detected.csv",FALSE,NA,NA,NA,NA,NA,NA
"optional_audit_tables","step11C_current_mapping_failed_validation_rows.csv",FALSE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step11C_intersect_current_gorth_mapping_with_CellAge_clean/step11C_current_mapping_failed_validation_rows.csv","step11C_current_mapping_failed_validation_rows.csv",FALSE,NA,"not_found","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/optional_audit_tables/07_tables/step11C_intersect_current_gorth_mapping_with_CellAge_clean/step11C_current_mapping_failed_validation_rows.csv",FALSE,NA,NA,NA,NA,NA,NA
"optional_audit_tables","step11D_persistent_mapping_denominator_audit_summary.csv",FALSE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step11D_audit_persistent_mapping_denominators/step11D_persistent_mapping_denominator_audit_summary.csv","step11D_persistent_mapping_denominator_audit_summary.csv",FALSE,NA,"not_found","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/optional_audit_tables/07_tables/step11D_audit_persistent_mapping_denominators/step11D_persistent_mapping_denominator_audit_summary.csv",FALSE,NA,NA,NA,NA,NA,NA
"optional_audit_tables","step12A_ambiguous_mouse_symbols_multiple_gene_ids_excluded.csv",FALSE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step12A_Figure3A_whole_CellAge_from_scratch/step12A_ambiguous_mouse_symbols_multiple_gene_ids_excluded.csv","step12A_ambiguous_mouse_symbols_multiple_gene_ids_excluded.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step12A_Figure3A_whole_CellAge_from_scratch/step12A_ambiguous_mouse_symbols_multiple_gene_ids_excluded.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/optional_audit_tables/07_tables/step12A_Figure3A_whole_CellAge_from_scratch/step12A_ambiguous_mouse_symbols_multiple_gene_ids_excluded.csv",TRUE,8256,8256,"766beac93f9611c1d31ce3391a5c0626","766beac93f9611c1d31ce3391a5c0626",NA,NA
